#Time	#Vsoma	#Vdend	#Vdend2	#Cyt_Ca	#PSD_Ca	#NMDA_Mg	#NMDA_Nopen	#NMDA_Jca	#NMDA_Nt0	#NMDA_Nt1	#NMDA_Nt2	#NMDA_Vca	#NMDA_Ji	#PSD_VGCC_Jca	#Cyt_VGCC_Jca	#Cyt_CaMKIIact	#PSD_Ca3CaM	#PSD_CaMKIIact	#Cyt_CaNact	#PSD_CaNact	#Cyt_AC1act	#Cyt_PKAact	#PSD_AC1act	#PSD_cAMP	#PSD_PKAact	#Cyt_PP1act	#PSD_I1P	#PSD_PP1act	#Int_AMPAR	#Mbr_AMPAR	#PSD_AMPAR	#Trp_AMPAR
4.991	-64.8784	-64.6028	-64.6028	0.194276	1.80153	0.0415529	0.137026	33222.5	0.795542	0.189376	0.0150814	2.7049	3.67837	1.80882e-31	1.05197e-31	0.654358	0.0092651	5.9048	0.523618	0.53467	0.109091	0.101965	0.239532	0.724886	0.101963	0.0382468	0.252185	0.229619	6.14599	0.321423	0.272401	1.85771
4.994	-63.5306	-63.213	-63.213	0.628082	3.78128	0.0451234	0.244992	63168.8	0.502816	0.371394	0.12579	2.87656	6.9881	3.71751e-30	2.16203e-30	0.65716	0.308203	5.9345	0.544368	0.665289	0.109234	0.102131	0.243268	0.723779	0.102129	0.0382436	0.251958	0.229607	6.14602	0.321386	0.272414	1.85772
4.999	-62.9977	-62.9339	-62.9339	0.941926	3.38596	0.0458749	0.20164	52633.1	0.380361	0.48059	0.139049	2.91209	5.82153	4.38292e-29	2.54902e-29	0.706118	0.581193	6.17703	0.609165	0.836829	0.114304	0.102356	0.267947	0.72257	0.102354	0.0382431	0.251078	0.22965	6.14606	0.321337	0.272431	1.85773
5.001	-62.9643	-63.0098	-63.0098	0.978717	3.19285	0.0456694	0.187839	48867.3	0.353554	0.506753	0.139693	2.90239	5.40528	4.99665e-29	2.90596e-29	0.727133	0.571505	6.25138	0.629964	0.869662	0.116525	0.102415	0.275386	0.722344	0.102413	0.0382445	0.250792	0.229677	6.14607	0.321324	0.272436	1.85774
5.001	-59.8755	-62.7066	-62.7066	0.983281	3.17577	0.0464958	0.185777	48978.6	0.349636	0.51068	0.139684	2.94128	5.41651	5.12046e-29	2.97796e-29	0.73054	0.568595	6.26266	0.63324	0.874304	0.116887	0.102424	0.27651	0.722313	0.102422	0.0382448	0.250747	0.229682	6.14607	0.321322	0.272437	1.85774
5.001	-49.6911	-58.8519	-58.8519	1.01232	3.48414	0.0583158	0.180708	56248.2	0.339971	0.519408	0.140622	3.47259	6.2019	1.28471e-27	7.47162e-28	0.739214	0.571816	6.29068	0.641539	0.886432	0.117808	0.102446	0.279305	0.722239	0.102444	0.0382457	0.250633	0.229695	6.14608	0.321317	0.272438	1.85774
5.002	18.8993	-4.91905	-4.91905	1.49487	9.12551	0.636925	0.170642	154306	0.317124	0.50669	0.176186	10.0883	5.34633	187.334	108.95	0.75768	1.12002	6.35889	0.660625	0.943213	0.119782	0.102491	0.286215	0.722112	0.102489	0.0382479	0.250389	0.229724	6.14608	0.321307	0.272442	1.85774
5.004	-34.4118	-40.1037	-40.1037	3.08617	7.30501	0.165287	0.149232	93160	0.265048	0.489259	0.245692	6.9645	9.89203	15310.6	8904.37	0.821249	2.90065	6.73162	0.717782	1.0977	0.126694	0.102568	0.323555	0.722066	0.102566	0.0382533	0.249805	0.229786	6.1461	0.32129	0.272448	1.85775
5.007	-57.2244	-55.4392	-55.4392	2.10039	3.47604	0.0710809	0.118428	42473.9	0.205759	0.580071	0.21417	4.0012	4.66685	2369.85	1378.26	1.06853	1.9318	7.38353	0.827355	1.20108	0.153551	0.102684	0.387927	0.722627	0.102683	0.0382671	0.248692	0.229924	6.14612	0.321264	0.272457	1.85775
5.01	-60.4976	-60.1076	-60.1076	1.52773	2.20545	0.0541848	0.0908855	26817.6	0.160084	0.687029	0.152887	3.29191	2.96007	117.706	68.4555	1.36979	0.851091	7.85306	0.937907	1.23384	0.186846	0.102851	0.432131	0.724553	0.102849	0.0383025	0.247135	0.23021	6.14615	0.321228	0.272471	1.85776
5.015	-61.6616	-61.6824	-61.6824	1.15217	1.58975	0.0493933	0.0688135	18971.3	0.126971	0.757061	0.115968	3.07572	2.09654	1.8789	1.09273	1.56081	0.376109	8.15782	1.0411	1.24698	0.209265	0.103075	0.456618	0.728372	0.103074	0.038384	0.245101	0.230744	6.14619	0.321178	0.272488	1.85778
5.022	-62.8484	-62.8982	-62.8982	0.829853	1.13765	0.0459718	0.0512762	13405.3	0.106036	0.80186	0.0921043	2.91665	1.48267	0.00853177	0.00496192	1.64574	0.157328	8.37037	1.12773	1.25709	0.221131	0.103368	0.468498	0.734155	0.103366	0.0385459	0.242387	0.231673	6.14624	0.321114	0.27251	1.8578
5.03	-63.7956	-63.8241	-63.8241	0.571378	0.801885	0.0435187	0.0374339	9395.14	0.0985316	0.827471	0.0739978	2.80001	1.03974	9.33049e-06	5.42643e-06	1.65795	0.0638571	8.53062	1.19117	1.2671	0.225854	0.103736	0.4723	0.741753	0.103735	0.0388248	0.238876	0.233201	6.14631	0.321032	0.272536	1.85782
5.04	-64.3945	-64.4064	-64.4064	0.383213	0.558987	0.0420404	0.0265669	6497.75	0.108577	0.83194	0.0594833	2.72863	0.719345	2.07674e-09	1.20779e-09	1.62872	0.0295585	8.66596	1.23049	1.27457	0.226626	0.104191	0.471527	0.750955	0.10419	0.0392497	0.234709	0.235545	6.1464	0.320931	0.272566	1.85786
5.052	-64.7166	-64.7204	-64.7204	0.256584	0.386347	0.0412635	0.0181874	4386.56	0.143951	0.809018	0.0470308	2.69077	0.485709	7.96676e-14	4.63332e-14	1.57884	0.0184353	8.79021	1.24858	1.27527	0.225506	0.104742	0.468344	0.761557	0.10474	0.039831	0.23024	0.238834	6.1465	0.320809	0.272598	1.85791
5.067	-64.8703	-64.8708	-64.8708	0.175851	0.266178	0.040896	0.011958	2864.83	0.212149	0.751909	0.0359414	2.67278	0.31724	4.46502e-19	2.59677e-19	1.519	0.0150738	8.90586	1.24952	1.26648	0.223449	0.1054	0.463771	0.773356	0.105398	0.0405526	0.225879	0.243021	6.14662	0.320662	0.272631	1.85797
5.084	-64.9382	-64.9379	-64.9379	0.126004	0.185118	0.0407333	0.00756237	1806.34	0.311885	0.66157	0.0265452	2.6648	0.200035	3.17572e-25	1.84694e-25	1.45441	0.0140742	9.00898	1.23705	1.24798	0.220808	0.106177	0.458205	0.786109	0.106175	0.0413702	0.221955	0.247858	6.14677	0.320489	0.272662	1.85804
5.103	-64.9678	-64.9674	-64.9674	0.0960105	0.132975	0.0406619	0.00464293	1107.55	0.428098	0.552386	0.0195159	2.66129	0.122652	5.80949e-31	3.37869e-31	1.3879	0.0137543	9.09377	1.21417	1.22113	0.217683	0.107089	0.451758	0.799487	0.107087	0.0422205	0.218663	0.252963	6.14694	0.320286	0.27269	1.85814
5.126	-64.9811	-64.9809	-64.9809	0.0785704	0.101119	0.0406292	0.00284636	678.573	0.536468	0.448507	0.0150251	2.65968	0.0751473	1.65464e-31	9.62309e-32	1.32198	0.01361	9.15153	1.18363	1.18805	0.214121	0.108145	0.444509	0.812818	0.108143	0.0430259	0.216091	0.257851	6.14714	0.320052	0.272711	1.85826
5.152	-64.989	-64.9888	-64.9888	0.0686954	0.0829277	0.0406102	0.00181736	433.107	0.621193	0.366354	0.0124522	2.65875	0.0479638	1.6084e-31	9.35413e-32	1.25813	0.0134876	9.17662	1.14733	1.15021	0.210117	0.109368	0.436447	0.826072	0.109366	0.0437293	0.214196	0.262158	6.14737	0.319783	0.272723	1.85841
5.181	-64.9931	-64.9929	-64.9929	0.0634845	0.0733062	0.0406002	0.00127256	303.217	0.677518	0.311347	0.0111354	2.65825	0.0335795	1.58688e-31	9.22898e-32	1.19762	0.0133379	9.16418	1.10695	1.10898	0.205671	0.110779	0.42758	0.838811	0.110776	0.0442926	0.212896	0.265634	6.14763	0.319476	0.272723	1.85859
5.213	-64.9951	-64.9949	-64.9949	0.0608941	0.0685615	0.0405953	0.00100458	239.342	0.710555	0.278946	0.010499	2.65802	0.0265057	1.57658e-31	9.16906e-32	1.14127	0.0131427	9.11125	1.0638	1.06538	0.200787	0.112401	0.417915	0.850571	0.112398	0.0447036	0.212089	0.268188	6.14792	0.319129	0.27271	1.85881
5.249	-64.996	-64.9958	-64.9958	0.0596336	0.0663078	0.0405931	0.000878377	209.266	0.72879	0.261024	0.0101867	2.65791	0.023175	1.57194e-31	9.14209e-32	1.08943	0.0128956	9.01701	1.01885	1.02019	0.195472	0.11426	0.407466	0.860879	0.114257	0.0449715	0.211682	0.269865	6.14826	0.31874	0.272683	1.85906
5.289	-64.9964	-64.9962	-64.9962	0.058971	0.0651729	0.0405921	0.000815927	194.384	0.739366	0.250626	0.0100086	2.65786	0.0215269	1.56986e-31	9.13001e-32	1.04201	0.0125961	8.8826	0.972776	0.973995	0.189742	0.116383	0.396255	0.869259	0.116379	0.0451167	0.211608	0.270788	6.14863	0.318305	0.272644	1.85935
5.334	-64.9966	-64.9965	-64.9965	0.0585364	0.0644578	0.0405916	0.000777359	185.194	0.746688	0.243438	0.00987403	2.65783	0.0205091	1.56878e-31	9.12375e-32	0.998614	0.012247	8.71081	0.926146	0.927287	0.183614	0.118797	0.38431	0.875254	0.118794	0.0451612	0.211827	0.27109	6.14905	0.317822	0.272596	1.85966
5.382	-64.9968	-64.9966	-64.9966	0.0581645	0.0638491	0.0405912	0.000744774	177.43	0.752929	0.237327	0.00974375	2.65781	0.0196493	1.56801e-31	9.11926e-32	0.958582	0.0118532	8.50565	0.879429	0.880509	0.177116	0.121532	0.371668	0.878434	0.121528	0.0451222	0.212329	0.27088	6.14951	0.317291	0.272544	1.86001
5.435	-64.9969	-64.9968	-64.9968	0.0577915	0.0632258	0.0405908	0.000711225	169.436	0.758964	0.231433	0.0096032	2.65779	0.0187641	1.56727e-31	9.11495e-32	0.921174	0.0114207	8.27183	0.833068	0.83409	0.170279	0.12461	0.358375	0.878417	0.124607	0.0450086	0.213132	0.270215	6.15001	0.316708	0.272496	1.86037
5.493	-64.9971	-64.9969	-64.9969	0.0573973	0.0625499	0.0405904	0.000674535	160.694	0.765065	0.225487	0.00944821	2.65777	0.0177959	1.56647e-31	9.11032e-32	0.885649	0.0109562	8.0143	0.787486	0.788449	0.163138	0.128055	0.344486	0.874876	0.128051	0.0448219	0.21427	0.269109	6.15056	0.316074	0.272463	1.86075
5.555	-64.9973	-64.9971	-64.9971	0.0569787	0.0618161	0.04059	0.00063439	151.129	0.771276	0.219445	0.00927866	2.65775	0.0167367	1.5656e-31	9.10524e-32	0.851361	0.010466	7.73791	0.743079	0.743979	0.155736	0.131881	0.330065	0.867563	0.131877	0.044558	0.215796	0.267537	6.15116	0.315388	0.272458	1.86111
5.623	-64.9975	-64.9973	-64.9973	0.0565386	0.0610312	0.0405895	0.000591173	140.833	0.777562	0.213342	0.00909604	2.65773	0.0155964	1.56466e-31	9.09976e-32	0.817808	0.0099564	7.44714	0.700205	0.701038	0.148116	0.136099	0.315185	0.856312	0.136094	0.044209	0.217772	0.265455	6.1518	0.314651	0.272496	1.86146
5.696	-64.9977	-64.9975	-64.9975	0.0560821	0.0602064	0.040589	0.000545547	129.962	0.783869	0.207229	0.00890248	2.6577	0.0143925	1.56366e-31	9.09396e-32	0.784648	0.0094331	7.14599	0.65917	0.659933	0.140327	0.140708	0.299924	0.841055	0.140703	0.0437658	0.220272	0.262805	6.15249	0.313862	0.272594	1.86177
5.775	-64.9979	-64.9978	-64.9978	0.0556155	0.0593555	0.0405884	0.000498309	118.708	0.790139	0.20116	0.00870047	2.65768	0.0131462	1.56263e-31	9.08793e-32	0.751693	0.00890127	6.83799	0.620225	0.620916	0.132421	0.145702	0.284369	0.821827	0.145697	0.043219	0.223375	0.259534	6.15322	0.313025	0.272767	1.86202
5.859	-64.9981	-64.998	-64.998	0.0551452	0.058493	0.0405879	0.000450324	107.276	0.796318	0.195189	0.00849271	2.65765	0.0118801	1.56157e-31	9.0818e-32	0.718887	0.0083656	6.52627	0.583561	0.584179	0.12445	0.151062	0.26861	0.798767	0.151057	0.0425609	0.227166	0.255593	6.15399	0.312141	0.273033	1.8622
5.949	-64.9983	-64.9982	-64.9982	0.0546782	0.0576338	0.0405873	0.000402476	95.8763	0.802354	0.189364	0.00828198	2.65762	0.0106177	1.56052e-31	9.07568e-32	0.68627	0.00783038	6.21356	0.54931	0.549856	0.116468	0.156762	0.252743	0.772115	0.156757	0.0417859	0.231733	0.25095	6.1548	0.311213	0.273407	1.86229
5.985	-64.9984	-64.9983	-64.9983	0.0545047	0.0573144	0.0405871	0.0003847	91.6413	0.804576	0.187221	0.00820256	2.65761	0.0101487	1.56013e-31	9.0734e-32	0.67408	0.00763009	6.09588	0.537075	0.537594	0.113475	0.158986	0.246769	0.76123	0.15898	0.0414638	0.23367	0.249019	6.15512	0.310853	0.273578	1.86229
5.985	-64.9984	-64.9983	-64.9983	0.0545036	0.0573123	0.0405871	0.000384601	91.6178	0.804589	0.187209	0.00820213	2.65761	0.0101461	1.56013e-31	9.07339e-32	0.674012	0.00762893	6.09522	0.537007	0.537527	0.113458	0.158999	0.246736	0.761164	0.158993	0.0414619	0.233681	0.249008	6.15512	0.310851	0.273579	1.86229
5.985	-64.9984	-64.9983	-64.9983	0.054501	0.0573078	0.0405871	0.000384355	91.5591	0.804619	0.18718	0.00820102	2.65761	0.0101396	1.56012e-31	9.07336e-32	0.673842	0.00762607	6.09359	0.536839	0.537358	0.113416	0.15903	0.246653	0.761002	0.159024	0.0414573	0.233709	0.24898	6.15512	0.310846	0.273582	1.86229
5.986	-64.9984	-64.9983	-64.9983	0.0544961	0.0572989	0.0405871	0.000383862	91.4417	0.804681	0.18712	0.00819878	2.65761	0.0101266	1.56011e-31	9.07329e-32	0.673504	0.00762042	6.09033	0.536503	0.537021	0.113333	0.159093	0.246486	0.760682	0.159087	0.0414481	0.233765	0.248925	6.15513	0.310836	0.273587	1.86229
5.988	-64.9984	-64.9983	-64.9983	0.0544878	0.0572838	0.0405871	0.000383026	91.2425	0.804785	0.18702	0.00819496	2.65761	0.0101046	1.56009e-31	9.07317e-32	0.672928	0.00761092	6.08479	0.535934	0.536449	0.113192	0.159199	0.246204	0.760139	0.159194	0.0414323	0.233861	0.24883	6.15515	0.310818	0.273595	1.86229
5.991	-64.8784	-64.6028	-64.6028	0.194412	1.80072	0.0415527	0.136894	33190.3	0.794447	0.190431	0.0151225	2.70489	3.67481	1.80876e-31	1.05194e-31	0.672049	0.00950455	6.0762	0.535918	0.547299	0.112976	0.159362	0.245776	0.759309	0.159357	0.0414083	0.234003	0.248686	6.15517	0.310792	0.273608	1.86229
5.994	-63.531	-63.2135	-63.2135	0.628068	3.7787	0.045122	0.244721	63097.6	0.50223	0.371972	0.125798	2.8765	6.98023	3.71378e-30	2.15987e-30	0.674805	0.308067	6.10541	0.557328	0.681891	0.113108	0.159593	0.249476	0.758147	0.159589	0.0413741	0.233965	0.248488	6.1552	0.310755	0.273627	1.86229
5.999	-62.9984	-62.9346	-62.9346	0.941626	3.38443	0.0458731	0.201486	52591.4	0.380087	0.480893	0.13902	2.912	5.81692	4.37483e-29	2.54432e-29	0.723664	0.581801	6.34666	0.62379	0.856843	0.118167	0.159906	0.27404	0.756864	0.159902	0.0413319	0.233371	0.248282	6.15525	0.310705	0.273653	1.86229
6.001	-62.965	-63.0104	-63.0104	0.978392	3.19165	0.0456677	0.187714	48833.5	0.353343	0.506997	0.13966	2.90231	5.40154	4.98718e-29	2.90045e-29	0.744669	0.572324	6.42072	0.64505	0.890086	0.120388	0.159987	0.281454	0.756618	0.159983	0.0413226	0.233164	0.248246	6.15526	0.310692	0.27366	1.86229
6.001	-59.8761	-62.7072	-62.7072	0.982953	3.17461	0.046494	0.185657	48945.4	0.349434	0.510916	0.13965	2.94119	5.41284	5.11073e-29	2.9723e-29	0.748075	0.569442	6.43195	0.648396	0.89478	0.120749	0.16	0.282575	0.756584	0.159996	0.0413213	0.233131	0.248241	6.15526	0.31069	0.273661	1.86229
6.001	-49.692	-58.8526	-58.8526	1.012	3.48305	0.0583136	0.180597	56212.2	0.33979	0.519624	0.140587	3.47249	6.19793	1.28221e-27	7.45707e-28	0.756748	0.572699	6.45986	0.656871	0.907058	0.121671	0.160031	0.285361	0.756503	0.160027	0.041318	0.233048	0.248229	6.15527	0.310685	0.273663	1.86229
6.002	18.8985	-4.92626	-4.92626	1.49504	9.12527	0.636822	0.170551	154238	0.316986	0.506858	0.176156	10.0893	5.35043	187.302	108.931	0.77521	1.11992	6.52782	0.676374	0.964949	0.123646	0.160094	0.292246	0.756361	0.160089	0.041312	0.232867	0.248209	6.15527	0.310674	0.273668	1.86229
6.004	-34.4116	-40.1043	-40.1043	3.08784	7.30504	0.165282	0.149182	93127.2	0.265011	0.489323	0.245666	6.96437	9.88856	15306	8901.69	0.83868	2.9015	6.89912	0.73469	1.12011	0.130555	0.1602	0.329439	0.756289	0.160195	0.0413034	0.232399	0.248188	6.15529	0.310657	0.273677	1.86229
6.007	-57.2249	-55.4399	-55.4399	2.101	3.47651	0.0710777	0.118425	42471.4	0.205808	0.580044	0.214148	4.00107	4.66659	2369.13	1377.84	1.08575	1.93672	7.54947	0.845037	1.22058	0.157427	0.160362	0.393654	0.75681	0.160358	0.0412961	0.231485	0.2482	6.15531	0.310631	0.273691	1.86229
6.01	-60.4984	-60.1085	-60.1085	1.52812	2.20607	0.0541821	0.0909043	26822.2	0.160166	0.686948	0.152886	3.29179	2.96057	117.67	68.4348	1.38738	0.855049	8.01873	0.955392	1.25174	0.190811	0.160593	0.437837	0.758678	0.160589	0.0413018	0.23022	0.248308	6.15534	0.310594	0.27371	1.86228
6.015	-61.6622	-61.6831	-61.6831	1.15236	1.59031	0.0493913	0.0688377	18977.5	0.12706	0.756958	0.115981	3.07563	2.09722	1.87832	1.0924	1.57882	0.378107	8.32348	1.05887	1.26485	0.213306	0.160905	0.462333	0.76242	0.160901	0.041344	0.228576	0.248603	6.15539	0.310544	0.273734	1.86228
6.022	-62.8488	-62.8986	-62.8986	0.829856	1.13808	0.0459708	0.0512996	13411.2	0.106126	0.801756	0.0921184	2.9166	1.48333	0.00852911	0.00496037	1.66387	0.158218	8.53578	1.1462	1.27568	0.225196	0.16131	0.474201	0.768102	0.161305	0.041456	0.226369	0.249228	6.15545	0.310478	0.273766	1.86228
6.03	-63.7957	-63.8243	-63.8243	0.571283	0.802203	0.0435183	0.0374544	9400.21	0.0986274	0.827365	0.0740076	2.8	1.0403	9.32754e-06	5.42472e-06	1.676	0.0643008	8.6956	1.21048	1.28664	0.22991	0.161821	0.477975	0.775564	0.161816	0.0416739	0.2235	0.250382	6.15552	0.310396	0.273803	1.86229
6.04	-64.3945	-64.4064	-64.4064	0.383116	0.559231	0.0420404	0.0265835	6501.8	0.108688	0.831824	0.0594882	2.72863	0.719793	2.07608e-09	1.20741e-09	1.64662	0.0298561	8.83032	1.25053	1.29491	0.230656	0.16245	0.477163	0.784583	0.162445	0.0420263	0.220112	0.25228	6.15561	0.310293	0.273846	1.86229
6.052	-64.7166	-64.7203	-64.7203	0.256532	0.38654	0.0412635	0.0181999	4389.59	0.144081	0.808886	0.0470328	2.69077	0.486045	7.96422e-14	4.63184e-14	1.59656	0.0186899	8.9538	1.2691	1.29606	0.229499	0.16321	0.473932	0.794949	0.163206	0.0425227	0.216542	0.255048	6.15572	0.310169	0.273894	1.8623
6.067	-64.8702	-64.8708	-64.8708	0.175848	0.26633	0.0408961	0.0119668	2866.95	0.212271	0.751784	0.0359449	2.67278	0.317476	4.46359e-19	2.59594e-19	1.53651	0.0153145	9.06851	1.27019	1.28734	0.227398	0.164117	0.469304	0.806448	0.164112	0.0431452	0.213171	0.258631	6.15585	0.310021	0.273943	1.86232
6.084	-64.9382	-64.9378	-64.9378	0.126034	0.185234	0.0407334	0.00756823	1807.74	0.311929	0.661516	0.0265551	2.6648	0.20019	3.17471e-25	1.84635e-25	1.47169	0.0143084	9.1705	1.25754	1.26857	0.224707	0.165184	0.463673	0.818831	0.16518	0.0438462	0.210308	0.262765	6.156	0.309846	0.273992	1.86236
6.103	-64.9677	-64.9673	-64.9673	0.0960577	0.133062	0.040662	0.00464662	1108.43	0.427983	0.552482	0.0195347	2.66129	0.12275	5.80915e-31	3.37849e-31	1.40493	0.013984	9.25395	1.23415	1.24115	0.221523	0.166434	0.457152	0.831763	0.166429	0.044558	0.208132	0.26704	6.15618	0.309642	0.274038	1.86239
6.126	-64.9811	-64.9809	-64.9809	0.0786239	0.101185	0.0406293	0.00284861	679.112	0.536147	0.448801	0.0150519	2.65968	0.075207	1.65472e-31	9.62354e-32	1.33874	0.0138355	9.31015	1.20283	1.20724	0.217895	0.167876	0.44982	0.844586	0.16787	0.0451987	0.206722	0.270949	6.15639	0.309406	0.274076	1.86246
6.152	-64.989	-64.9887	-64.9887	0.0687503	0.0829806	0.0406102	0.00181875	433.438	0.620673	0.366843	0.0124847	2.65875	0.0480005	1.60844e-31	9.3544e-32	1.2746	0.0137086	9.33343	1.16553	1.16838	0.213817	0.169539	0.441666	0.857261	0.169533	0.0457061	0.206047	0.274091	6.15663	0.309136	0.274103	1.86256
6.181	-64.9931	-64.9929	-64.9929	0.0635387	0.0733509	0.0406002	0.00127347	303.432	0.676848	0.311981	0.0111709	2.65825	0.0336032	1.58691e-31	9.22914e-32	1.21379	0.013554	9.31893	1.12401	1.12599	0.209289	0.171448	0.432696	0.869356	0.171442	0.0460382	0.206042	0.27619	6.1569	0.308829	0.274116	1.86268
6.213	-64.9951	-64.9949	-64.9949	0.0609466	0.0686011	0.0405953	0.00100522	239.494	0.7098	0.279665	0.0105355	2.65802	0.0265225	1.57659e-31	9.16916e-32	1.15713	0.0133534	9.26371	1.07962	1.08115	0.204316	0.173631	0.422918	0.880421	0.173625	0.0461804	0.206629	0.27714	6.15721	0.308482	0.27411	1.86284
6.249	-64.996	-64.9958	-64.9958	0.0596839	0.0663441	0.0405931	0.000878868	209.383	0.728	0.261777	0.010223	2.65791	0.0231879	1.57195e-31	9.14217e-32	1.10496	0.0131003	9.16692	1.03337	1.03467	0.198905	0.17612	0.412348	0.889994	0.176113	0.0461412	0.207739	0.276981	6.15756	0.308094	0.274085	1.86303
6.289	-64.9964	-64.9962	-64.9962	0.0590191	0.0652068	0.0405921	0.000816328	194.48	0.738574	0.251382	0.0100441	2.65786	0.0215375	1.56987e-31	9.13007e-32	1.05721	0.0127943	9.02972	0.986013	0.987192	0.19307	0.178945	0.401007	0.897618	0.178938	0.0459415	0.209328	0.275836	6.15795	0.307662	0.274038	1.86326
6.334	-64.9966	-64.9965	-64.9965	0.058582	0.0644894	0.0405916	0.000777693	185.274	0.745911	0.244181	0.00990848	2.65783	0.020518	1.56879e-31	9.1238e-32	1.01346	0.0124382	8.85492	0.938128	0.939233	0.186832	0.182136	0.388922	0.90285	0.18213	0.0456049	0.211378	0.273852	6.15838	0.307184	0.27397	1.86353
6.382	-64.9968	-64.9966	-64.9966	0.0582076	0.0638787	0.0405912	0.000745054	177.496	0.752173	0.23805	0.00977704	2.65781	0.0196567	1.56802e-31	9.11929e-32	0.973063	0.012037	8.64655	0.89021	0.891258	0.180216	0.185725	0.376132	0.905274	0.185718	0.0451504	0.2139	0.271147	6.15885	0.306659	0.273884	1.86383
6.435	-64.9969	-64.9968	-64.9968	0.0578322	0.0632534	0.0405908	0.000711455	169.491	0.758233	0.232132	0.00963526	2.65779	0.0187701	1.56728e-31	9.11498e-32	0.935282	0.0115968	8.40934	0.842721	0.843714	0.173255	0.189735	0.362684	0.904518	0.189728	0.0445899	0.216927	0.267797	6.15937	0.306086	0.273785	1.86416
6.493	-64.9971	-64.9969	-64.9969	0.0574356	0.0625756	0.0405904	0.00067472	160.738	0.764362	0.226159	0.00947897	2.65777	0.0178008	1.56648e-31	9.11034e-32	0.899374	0.0111242	8.14826	0.796092	0.79703	0.165986	0.194187	0.348633	0.900264	0.194179	0.0439282	0.220513	0.263835	6.15993	0.305464	0.27368	1.86451
6.555	-64.9973	-64.9971	-64.9971	0.0570146	0.06184	0.04059	0.000634536	151.164	0.770601	0.220091	0.00930808	2.65775	0.0167405	1.56561e-31	9.10526e-32	0.864695	0.0106258	7.86818	0.750728	0.751606	0.15845	0.199093	0.334044	0.892263	0.199085	0.0431658	0.224727	0.259266	6.16053	0.304795	0.273578	1.86488
6.623	-64.9975	-64.9973	-64.9973	0.0565722	0.0610532	0.0405895	0.000591285	140.859	0.776917	0.213959	0.00912408	2.65773	0.0155993	1.56466e-31	9.09978e-32	0.830741	0.0101078	7.57361	0.706989	0.707803	0.150693	0.204457	0.31899	0.880349	0.204448	0.042301	0.229651	0.254081	6.16118	0.304077	0.27349	1.86524
6.696	-64.9977	-64.9975	-64.9975	0.0561135	0.0602268	0.040589	0.000545628	129.981	0.783254	0.207817	0.0089291	2.6577	0.0143947	1.56366e-31	9.09397e-32	0.797174	0.00957602	7.26858	0.665181	0.665927	0.142765	0.210272	0.303551	0.864446	0.210262	0.0413322	0.235376	0.248269	6.16187	0.303314	0.273429	1.8656
6.775	-64.9979	-64.9978	-64.9978	0.0556447	0.0593742	0.0405884	0.000498366	118.721	0.789556	0.201718	0.00872564	2.65768	0.0131477	1.56263e-31	9.08794e-32	0.763808	0.00903565	6.95666	0.625552	0.626228	0.134717	0.21652	0.287814	0.844581	0.216511	0.0402594	0.242	0.241831	6.1626	0.302507	0.273406	1.86593
6.859	-64.9981	-64.998	-64.998	0.0551724	0.0585102	0.0405879	0.000450362	107.284	0.795768	0.195716	0.0085164	2.65765	0.0118811	1.56157e-31	9.08181e-32	0.730588	0.00849147	6.64098	0.588287	0.588892	0.126604	0.223175	0.271872	0.820884	0.223165	0.0390857	0.249627	0.234786	6.16337	0.301659	0.273435	1.86623
6.949	-64.9983	-64.9982	-64.9982	0.0547034	0.0576497	0.0405873	0.000402498	95.8815	0.801837	0.189859	0.00830418	2.65762	0.0106183	1.56052e-31	9.07568e-32	0.697558	0.00794782	6.3243	0.553512	0.554046	0.118479	0.230196	0.25582	0.793583	0.230185	0.0378176	0.258359	0.227172	6.16417	0.300775	0.273527	1.86647
6.985	-64.9984	-64.9983	-64.9983	0.0545292	0.0573297	0.0405871	0.000384717	91.6454	0.804072	0.187704	0.00822419	2.65761	0.0101492	1.56013e-31	9.07341e-32	0.685212	0.0077444	6.20514	0.541097	0.541606	0.115432	0.23292	0.249776	0.78245	0.232909	0.0373184	0.261949	0.224174	6.16448	0.300433	0.273581	1.86654
6.985	-64.9984	-64.9983	-64.9983	0.054528	0.0573276	0.0405871	0.000384618	91.6219	0.804084	0.187692	0.00822376	2.65761	0.0101466	1.56013e-31	9.0734e-32	0.685143	0.00774322	6.20447	0.541029	0.541537	0.115415	0.232935	0.249743	0.782382	0.232924	0.0373156	0.261969	0.224157	6.16448	0.300431	0.273581	1.86654
6.985	-64.9984	-64.9983	-64.9983	0.0545255	0.0573231	0.0405871	0.000384372	91.5631	0.804115	0.187662	0.00822264	2.65761	0.0101401	1.56012e-31	9.07336e-32	0.684972	0.00774031	6.20282	0.540859	0.541366	0.115373	0.232974	0.249658	0.782217	0.232963	0.0373085	0.262021	0.224115	6.16448	0.300427	0.273582	1.86654
6.986	-64.9984	-64.9983	-64.9983	0.0545206	0.0573142	0.0405871	0.000383879	91.4458	0.804177	0.187602	0.00822039	2.65761	0.0101271	1.56011e-31	9.0733e-32	0.684628	0.00773458	6.19952	0.540518	0.541024	0.115288	0.23305	0.24949	0.781889	0.233039	0.0372944	0.262124	0.22403	6.16449	0.300417	0.273583	1.86654
