#Time	#Vsoma	#Vdend	#Vdend2	#Cyt_Ca	#PSD_Ca	#NMDA_Mg	#NMDA_Nopen	#NMDA_Jca	#NMDA_Nt0	#NMDA_Nt1	#NMDA_Nt2	#NMDA_Vca	#NMDA_Ji	#PSD_VGCC_Jca	#Cyt_VGCC_Jca	#Cyt_CaMKIIact	#PSD_Ca3CaM	#PSD_CaMKIIact	#Cyt_CaNact	#PSD_CaNact	#Cyt_AC1act	#Cyt_PKAact	#PSD_AC1act	#PSD_cAMP	#PSD_PKAact	#Cyt_PP1act	#PSD_I1P	#PSD_PP1act	#Int_AMPAR	#Mbr_AMPAR	#PSD_AMPAR	#Trp_AMPAR
11	-60.85	-60.51	-60.51	0.3251	0.1745	0.05293	0.0003352	97.21	0.186	0.7178	0.09625	3.236	0.01073	120.2	69.88	0.2542	0.006963	1.963	0.2292	0.2218	0.01213	0.04377	0.02757	0.08443	0.04377	0.02571	0.3793	0.1543	6.145	0.3265	0.3472	1.765
11	-62.06	-62.1	-62.1	0.2247	0.1292	0.0482	0.0003311	89.64	0.1946	0.7646	0.0408	3.021	0.00991	1.917	1.115	0.2564	0.002607	1.964	0.2341	0.2268	0.01237	0.04377	0.02768	0.08432	0.04377	0.02572	0.379	0.1544	6.145	0.3265	0.3473	1.765
11	-62.32	-62.37	-62.37	0.2073	0.1217	0.04742	0.0003302	88.33	0.2059	0.7591	0.035	2.985	0.009766	0.6523	0.3793	0.2566	0.002181	1.964	0.235	0.2278	0.01239	0.04377	0.02768	0.0843	0.04377	0.02572	0.3789	0.1544	6.145	0.3265	0.3473	1.765
11	-62.36	-62.41	-62.41	0.2048	0.1206	0.04731	0.0003301	88.14	0.2078	0.758	0.03426	2.979	0.009746	0.5525	0.3213	0.2566	0.002127	1.964	0.2351	0.228	0.0124	0.04377	0.02768	0.08429	0.04377	0.02572	0.3789	0.1544	6.145	0.3265	0.3473	1.765
11	-62.45	-62.51	-62.51	0.1988	0.118	0.04704	0.0003297	87.68	0.2126	0.7548	0.03256	2.967	0.009695	0.3649	0.2122	0.2567	0.002003	1.964	0.2354	0.2283	0.0124	0.04377	0.02768	0.08428	0.04377	0.02572	0.3788	0.1544	6.145	0.3265	0.3473	1.765
11	-62.64	-62.7	-62.7	0.1874	0.1131	0.04653	0.0003291	86.8	0.223	0.7474	0.02966	2.943	0.009599	0.1591	0.09254	0.2567	0.001796	1.964	0.2359	0.2291	0.01241	0.04377	0.02767	0.08426	0.04377	0.02573	0.3788	0.1544	6.145	0.3265	0.3473	1.765
11	-62.92	-62.98	-62.98	0.1701	0.1057	0.04575	0.000328	85.45	0.2419	0.7322	0.02586	2.906	0.009451	0.03879	0.02256	0.2568	0.001534	1.964	0.2366	0.2302	0.01242	0.04378	0.02766	0.08423	0.04378	0.02573	0.3787	0.1545	6.145	0.3264	0.3473	1.765
11	-63.19	-62.99	-62.99	0.2322	1.134	0.04573	0.0753	19610	0.2586	0.711	0.03037	2.905	2.169	0.004447	0.002586	0.2567	0.003599	1.964	0.2376	0.2351	0.01242	0.04378	0.02764	0.08417	0.04378	0.02574	0.3785	0.1545	6.145	0.3264	0.3473	1.765
11	-62.47	-62.26	-62.26	0.3941	1.787	0.04775	0.1072	28820	0.1838	0.7235	0.09264	3	3.186	0.0002016	0.0001172	0.258	0.05872	1.975	0.2434	0.2665	0.01256	0.04378	0.02877	0.0841	0.04378	0.02575	0.3781	0.1546	6.145	0.3264	0.3473	1.765
11	-62.53	-62.53	-62.53	0.5114	1.62	0.04699	0.09248	24570	0.1535	0.7465	0.1	2.964	2.717	3.137E-06	1.825E-06	0.2676	0.08966	2.02	0.2589	0.3075	0.01358	0.04378	0.03338	0.08407	0.04378	0.02576	0.3775	0.1547	6.145	0.3264	0.3474	1.765
11	-63.32	-63.35	-63.35	0.5419	1.29	0.04476	0.07179	18400	0.1308	0.7778	0.09141	2.859	2.036	1.409E-08	8.194E-09	0.287	0.07134	2.081	0.2849	0.3427	0.01566	0.04378	0.03945	0.08416	0.04378	0.02579	0.3765	0.1549	6.146	0.3264	0.3474	1.765
11	-64.03	-64.05	-64.05	0.4912	0.9717	0.04294	0.05266	13090	0.1148	0.8062	0.07901	2.772	1.448	1.528E-11	8.887E-12	0.3083	0.04264	2.137	0.3166	0.3672	0.01801	0.04379	0.04453	0.0845	0.04379	0.02584	0.3751	0.1552	6.146	0.3264	0.3474	1.765
11.100000000000023	-64.48	-64.48	-64.48	0.3959	0.7015	0.04185	0.03684	8981	0.1112	0.8224	0.06644	2.719	0.9943	3.379E-15	1.965E-15	0.3228	0.02062	2.178	0.3467	0.3828	0.01977	0.04379	0.04767	0.08513	0.04379	0.02592	0.3732	0.1556	6.146	0.3263	0.3475	1.765
11.100000000000023	-64.73	-64.73	-64.73	0.2938	0.4884	0.04124	0.02468	5951	0.1275	0.8182	0.05429	2.69	0.6589	1.291E-19	7.509E-20	0.3281	0.008716	2.205	0.3698	0.3923	0.02068	0.04379	0.04904	0.08601	0.04379	0.02604	0.3708	0.1563	6.146	0.3263	0.3475	1.765
11.100000000000023	-64.86	-64.86	-64.86	0.208	0.3312	0.04092	0.01585	3800	0.1749	0.7826	0.04252	2.674	0.4208	7.365E-25	4.283E-25	0.3268	0.003787	2.223	0.3839	0.3972	0.02095	0.0438	0.04931	0.08709	0.0438	0.02621	0.368	0.1573	6.146	0.3262	0.3476	1.764
11.100000000000023	-64.93	-64.93	-64.93	0.146	0.2227	0.04076	0.009786	2339	0.2623	0.7063	0.0314	2.666	0.259	2.615E-30	1.521E-30	0.3222	0.002099	2.237	0.3899	0.3976	0.0209	0.04381	0.04902	0.08831	0.04381	0.02642	0.365	0.1586	6.146	0.3262	0.3477	1.764
11.100000000000023	-64.96	-64.96	-64.96	0.106	0.1528	0.04068	0.005846	1395	0.3845	0.5934	0.02205	2.662	0.1545	1.803E-31	1.049E-31	0.3162	0.001582	2.247	0.3895	0.3941	0.02069	0.04381	0.04847	0.08961	0.04381	0.02666	0.3619	0.16	6.146	0.3261	0.3478	1.764
11.100000000000023	-64.98	-64.98	-64.98	0.08218	0.1103	0.04064	0.003452	823.1	0.5161	0.4685	0.01546	2.66	0.09115	1.675E-31	9.743E-32	0.3098	0.001423	2.255	0.3846	0.3874	0.0204	0.04382	0.04778	0.09094	0.04382	0.0269	0.359	0.1614	6.146	0.326	0.3479	1.764
11.199999999999989	-64.99	-64.99	-64.99	0.06874	0.08621	0.04062	0.002094	499.1	0.63	0.3586	0.01146	2.659	0.05527	1.62E-31	9.423E-32	0.3035	0.001366	2.259	0.3768	0.3785	0.02005	0.04383	0.04698	0.09227	0.04383	0.02714	0.3565	0.1629	6.146	0.3259	0.348	1.764
11.199999999999989	-64.99	-64.99	-64.99	0.06176	0.07357	0.0406	0.001379	328.5	0.7107	0.28	0.009358	2.658	0.03638	1.592E-31	9.257E-32	0.2974	0.001338	2.259	0.3671	0.3683	0.01966	0.04383	0.04609	0.09356	0.04383	0.02735	0.3542	0.1642	6.146	0.3258	0.3482	1.764
11.199999999999989	-64.99	-64.99	-64.99	0.05838	0.06739	0.0406	0.001027	244.7	0.7591	0.2325	0.008356	2.658	0.0271	1.578E-31	9.178E-32	0.2918	0.001317	2.255	0.3564	0.3572	0.01922	0.04384	0.04511	0.09478	0.04384	0.02754	0.3523	0.1653	6.146	0.3257	0.3483	1.763
11.300000000000011	-65	-65	-65	0.05682	0.0645	0.04059	0.0008621	205.4	0.7849	0.2072	0.007903	2.658	0.02275	1.572E-31	9.142E-32	0.2866	0.001294	2.246	0.345	0.3458	0.01875	0.04385	0.04405	0.09585	0.04385	0.0277	0.3505	0.1663	6.147	0.3255	0.3485	1.763
11.300000000000011	-65	-65	-65	0.05608	0.0631	0.04059	0.0007816	186.2	0.798	0.1943	0.007693	2.658	0.02062	1.569E-31	9.127E-32	0.2819	0.001268	2.234	0.3334	0.334	0.01824	0.04386	0.04291	0.09674	0.04386	0.02784	0.349	0.1671	6.147	0.3254	0.3486	1.763
11.300000000000011	-65	-65	-65	0.05567	0.06229	0.04059	0.0007341	174.9	0.8052	0.1872	0.007575	2.658	0.01937	1.568E-31	9.119E-32	0.2776	0.001238	2.218	0.3215	0.3221	0.01769	0.04388	0.04169	0.0974	0.04388	0.02797	0.3475	0.1679	6.147	0.3252	0.3488	1.762
11.399999999999977	-65	-65	-65	0.05537	0.06165	0.04059	0.0006966	166	0.8102	0.1823	0.007486	2.658	0.01838	1.567E-31	9.113E-32	0.2736	0.001204	2.198	0.3095	0.3101	0.01711	0.04389	0.0404	0.09778	0.04389	0.02809	0.346	0.1686	6.147	0.325	0.349	1.762
11.5	-65	-65	-65	0.05508	0.06104	0.04059	0.0006602	157.3	0.8144	0.1782	0.007399	2.658	0.01742	1.566E-31	9.109E-32	0.2699	0.001166	2.176	0.2975	0.298	0.01649	0.04391	0.03903	0.09783	0.04391	0.02821	0.3446	0.1694	6.147	0.3248	0.3493	1.762
11.5	-65	-65	-65	0.05479	0.0604	0.04059	0.0006218	148.1	0.8185	0.1742	0.007307	2.658	0.01641	1.565E-31	9.104E-32	0.2664	0.001125	2.151	0.2855	0.286	0.01585	0.04394	0.0376	0.09752	0.04394	0.02833	0.3431	0.1701	6.148	0.3246	0.3495	1.761
11.600000000000023	-65	-65	-65	0.05448	0.05972	0.04059	0.0005812	138.5	0.8225	0.1702	0.007209	2.658	0.01533	1.564E-31	9.098E-32	0.2631	0.001082	2.124	0.2736	0.274	0.01519	0.04396	0.03611	0.09683	0.04396	0.02845	0.3417	0.1708	6.148	0.3243	0.3498	1.761
11.600000000000023	-65	-65	-65	0.05415	0.05901	0.04059	0.0005385	128.3	0.8265	0.1664	0.007105	2.658	0.01421	1.564E-31	9.093E-32	0.2598	0.001037	2.096	0.2619	0.2623	0.0145	0.04399	0.03456	0.09574	0.04399	0.02857	0.3403	0.1715	6.148	0.3241	0.3501	1.76
11.699999999999989	-65	-65	-65	0.05382	0.05827	0.04059	0.0004943	117.7	0.8304	0.1626	0.006996	2.658	0.01304	1.563E-31	9.087E-32	0.2565	0.00099	2.067	0.2505	0.2509	0.0138	0.04403	0.03297	0.09424	0.04403	0.02869	0.3389	0.1722	6.149	0.3238	0.3504	1.76
11.800000000000011	-65	-65	-65	0.05348	0.05753	0.04059	0.0004492	107	0.8342	0.1589	0.006885	2.658	0.01185	1.562E-31	9.082E-32	0.2533	0.0009422	2.037	0.2395	0.2398	0.01309	0.04407	0.03134	0.09233	0.04407	0.02881	0.3375	0.1729	6.149	0.3235	0.3508	1.759
11.899999999999977	-65	-65	-65	0.05315	0.05678	0.04059	0.0004042	96.28	0.8379	0.1553	0.006773	2.658	0.01066	1.561E-31	9.076E-32	0.2501	0.0008938	2.006	0.2289	0.2293	0.01237	0.04411	0.02968	0.09003	0.04411	0.02892	0.3362	0.1736	6.149	0.3232	0.3512	1.758
12	-65	-65	-65	0.05281	0.05604	0.04059	0.0003597	85.69	0.8413	0.152	0.006662	2.658	0.00949	1.56E-31	9.07E-32	0.2469	0.0008452	1.975	0.2189	0.2192	0.01165	0.04416	0.02801	0.08736	0.04416	0.02903	0.3349	0.1743	6.15	0.3228	0.3516	1.757
12	-64.58	-64.99	-64.99	0.05269	0.05577	0.04061	0.0003433	81.82	0.8426	0.1508	0.006621	2.659	0.009061	1.559E-31	9.069E-32	0.2457	0.000827	1.964	0.2153	0.2155	0.01138	0.04418	0.02738	0.08626	0.04418	0.02907	0.3345	0.1745	6.15	0.3227	0.3518	1.757
12	-60.96	-64.51	-64.51	0.05269	0.05581	0.04178	0.0003432	83.56	0.8426	0.1508	0.006621	2.716	0.009251	1.609E-31	9.356E-32	0.2457	0.0008269	1.964	0.2153	0.2155	0.01138	0.04418	0.02738	0.08626	0.04418	0.02907	0.3345	0.1745	6.15	0.3227	0.3518	1.757
12	-51.29	-60.44	-60.44	0.05273	0.05657	0.05313	0.000343	99.77	0.8426	0.1508	0.006622	3.245	0.01102	8.5E-30	4.943E-30	0.2457	0.0008267	1.963	0.2152	0.2155	0.01137	0.04418	0.02737	0.08624	0.04418	0.02907	0.3345	0.1745	6.15	0.3227	0.3518	1.757
12	18.82	-10.05	-10.05	0.05552	0.07131	0.5606	0.0003426	325.1	0.8425	0.1508	0.006679	10.59	0.01931	73.08	42.5	0.2456	0.000827	1.963	0.2151	0.2154	0.01137	0.04418	0.02735	0.08621	0.04418	0.02907	0.3345	0.1745	6.15	0.3227	0.3518	1.757
12	-32.32	-39.28	-39.28	1.478	1.083	0.1725	0.0003418	218.8	0.8171	0.1628	0.02011	7.141	0.02315	15160	8818	0.2456	0.001629	1.963	0.2191	0.2186	0.01136	0.04418	0.02732	0.08615	0.04418	0.02907	0.3344	0.1745	6.15	0.3227	0.3518	1.757
12	-57.25	-55.6	-55.6	0.6268	0.3575	0.07042	0.0003394	120.9	0.3693	0.4711	0.1597	3.975	0.01329	2411	1402	0.2491	0.01258	1.964	0.2344	0.2287	0.01172	0.04418	0.0275	0.08607	0.04418	0.02907	0.3344	0.1745	6.15	0.3227	0.3518	1.757
12	-60.85	-60.51	-60.51	0.3251	0.1745	0.05293	0.0003352	97.23	0.186	0.7177	0.09624	3.236	0.01074	120.2	69.88	0.2547	0.007023	1.967	0.2425	0.2346	0.0123	0.04419	0.02785	0.08598	0.04419	0.02908	0.3342	0.1746	6.15	0.3226	0.3518	1.757
12	-62.06	-62.1	-62.1	0.2247	0.1292	0.0482	0.0003311	89.66	0.1947	0.7645	0.04079	3.021	0.009912	1.917	1.115	0.257	0.002636	1.969	0.2477	0.2399	0.01254	0.04419	0.02797	0.08587	0.04419	0.02909	0.334	0.1746	6.15	0.3226	0.3519	1.757
12	-62.32	-62.37	-62.37	0.2073	0.1217	0.04742	0.0003303	88.35	0.206	0.759	0.035	2.985	0.009768	0.6523	0.3793	0.2572	0.002207	1.969	0.2486	0.241	0.01256	0.04419	0.02797	0.08584	0.04419	0.02909	0.3339	0.1746	6.15	0.3226	0.3519	1.757
12	-62.36	-62.41	-62.41	0.2048	0.1206	0.04731	0.0003301	88.16	0.2078	0.7579	0.03426	2.979	0.009748	0.5525	0.3213	0.2572	0.002152	1.969	0.2487	0.2412	0.01256	0.04419	0.02797	0.08584	0.04419	0.02909	0.3339	0.1746	6.15	0.3226	0.3519	1.757
12	-62.45	-62.51	-62.51	0.1987	0.118	0.04704	0.0003298	87.7	0.2127	0.7547	0.03255	2.967	0.009697	0.3649	0.2122	0.2572	0.002028	1.969	0.249	0.2416	0.01257	0.04419	0.02797	0.08583	0.04419	0.02909	0.3339	0.1746	6.15	0.3226	0.3519	1.757
12	-62.64	-62.7	-62.7	0.1874	0.1131	0.04653	0.0003292	86.82	0.223	0.7473	0.02965	2.943	0.009601	0.1591	0.09254	0.2573	0.001819	1.969	0.2495	0.2423	0.01258	0.04419	0.02796	0.0858	0.04419	0.02909	0.3338	0.1747	6.15	0.3226	0.3519	1.757
12	-62.92	-62.98	-62.98	0.1701	0.1057	0.04575	0.0003281	85.47	0.242	0.7322	0.02585	2.906	0.009453	0.03879	0.02256	0.2573	0.001555	1.969	0.2503	0.2435	0.01259	0.04419	0.02795	0.08577	0.04419	0.0291	0.3337	0.1747	6.15	0.3226	0.3519	1.757
12	-63.2	-63.01	-63.01	0.2279	1.101	0.04567	0.07335	19080	0.26	0.7107	0.02931	2.902	2.111	0.004449	0.002587	0.2573	0.00328	1.969	0.2514	0.2484	0.01259	0.04419	0.02792	0.08572	0.04419	0.0291	0.3336	0.1747	6.15	0.3226	0.3519	1.757
12	-62.49	-62.27	-62.27	0.3921	1.789	0.04772	0.1074	28880	0.1851	0.7226	0.09234	2.998	3.193	0.0002016	0.0001172	0.2585	0.05806	1.979	0.2575	0.2814	0.01272	0.04419	0.02902	0.08564	0.04419	0.02911	0.3333	0.1748	6.15	0.3226	0.3519	1.757
12	-62.53	-62.52	-62.52	0.5111	1.626	0.047	0.09288	24690	0.1542	0.7457	0.1002	2.965	2.73	3.137E-06	1.824E-06	0.2681	0.09025	2.024	0.2737	0.3246	0.01374	0.0442	0.03363	0.08561	0.0442	0.02913	0.3327	0.1749	6.15	0.3226	0.3519	1.757
12	-63.31	-63.35	-63.35	0.5427	1.295	0.04477	0.0721	18480	0.1312	0.7772	0.09161	2.86	2.045	1.409E-08	8.193E-09	0.2876	0.0721	2.086	0.3011	0.3617	0.01583	0.0442	0.03975	0.0857	0.0442	0.02916	0.3318	0.1751	6.15	0.3225	0.352	1.757
12	-64.03	-64.04	-64.04	0.4924	0.9755	0.04295	0.05288	13140	0.1151	0.8057	0.07918	2.773	1.455	1.528E-11	8.887E-12	0.3091	0.04316	2.142	0.3344	0.3875	0.0182	0.04421	0.04489	0.08604	0.04421	0.02921	0.3306	0.1754	6.15	0.3225	0.352	1.757
12.100000000000023	-64.47	-64.48	-64.48	0.397	0.7041	0.04186	0.03699	9017	0.1112	0.8222	0.06657	2.72	0.9983	3.379E-15	1.965E-15	0.3238	0.02088	2.184	0.3662	0.4041	0.01999	0.04421	0.04807	0.08667	0.04421	0.02929	0.3289	0.1759	6.15	0.3225	0.3521	1.757
12.100000000000023	-64.73	-64.73	-64.73	0.2946	0.49	0.04125	0.02478	5974	0.1274	0.8182	0.0544	2.69	0.6615	1.291E-19	7.509E-20	0.3293	0.00883	2.211	0.3907	0.4144	0.02091	0.04422	0.04946	0.08756	0.04422	0.02942	0.3268	0.1766	6.15	0.3224	0.3521	1.757
12.100000000000023	-64.86	-64.86	-64.86	0.2085	0.3323	0.04093	0.01591	3815	0.1745	0.7829	0.0426	2.674	0.4224	7.365E-25	4.283E-25	0.328	0.003837	2.23	0.4059	0.4198	0.02119	0.04422	0.04973	0.08864	0.04422	0.02961	0.3243	0.1777	6.15	0.3224	0.3522	1.756
12.100000000000023	-64.93	-64.93	-64.93	0.1463	0.2233	0.04076	0.009821	2347	0.2618	0.7068	0.03147	2.666	0.2599	2.616E-30	1.522E-30	0.3233	0.002129	2.243	0.4125	0.4206	0.02113	0.04423	0.04945	0.08987	0.04423	0.02984	0.3216	0.1791	6.15	0.3223	0.3523	1.756
12.100000000000023	-64.96	-64.96	-64.96	0.1061	0.153	0.04068	0.005861	1398	0.3841	0.5938	0.02208	2.662	0.1549	1.803E-31	1.049E-31	0.3172	0.001605	2.254	0.4123	0.417	0.02092	0.04424	0.0489	0.09119	0.04424	0.0301	0.319	0.1806	6.151	0.3222	0.3524	1.756
12.100000000000023	-64.98	-64.98	-64.98	0.08225	0.1104	0.04064	0.00346	825	0.5157	0.4688	0.01548	2.66	0.09137	1.676E-31	9.745E-32	0.3108	0.001445	2.262	0.4072	0.4101	0.02063	0.04425	0.0482	0.09252	0.04425	0.03037	0.3165	0.1823	6.151	0.3221	0.3525	1.756
12.200000000000045	-64.99	-64.99	-64.99	0.06879	0.08629	0.04062	0.002098	500.1	0.6297	0.3588	0.01147	2.659	0.05539	1.62E-31	9.424E-32	0.3045	0.001388	2.265	0.399	0.4008	0.02028	0.04426	0.04739	0.09386	0.04426	0.03064	0.3143	0.1839	6.151	0.322	0.3526	1.756
12.200000000000045	-64.99	-64.99	-64.99	0.06179	0.07362	0.0406	0.001381	329.1	0.7105	0.2801	0.009364	2.658	0.03645	1.592E-31	9.258E-32	0.2984	0.001359	2.266	0.3887	0.3899	0.01988	0.04427	0.0465	0.09516	0.04427	0.03088	0.3124	0.1853	6.151	0.3219	0.3527	1.755
12.200000000000045	-64.99	-64.99	-64.99	0.0584	0.06742	0.0406	0.001029	245.1	0.759	0.2326	0.00836	2.658	0.02715	1.578E-31	9.178E-32	0.2927	0.001337	2.261	0.3772	0.3781	0.01945	0.04429	0.04552	0.09637	0.04429	0.03108	0.3108	0.1866	6.151	0.3218	0.3529	1.755
12.299999999999955	-65	-65	-65	0.05683	0.06452	0.04059	0.0008632	205.7	0.7848	0.2073	0.007907	2.658	0.02277	1.572E-31	9.143E-32	0.2875	0.001315	2.253	0.365	0.3658	0.01897	0.0443	0.04445	0.09745	0.0443	0.03126	0.3094	0.1876	6.151	0.3216	0.353	1.755
12.299999999999955	-65	-65	-65	0.0561	0.06312	0.04059	0.0007825	186.4	0.7979	0.1944	0.007696	2.658	0.02064	1.569E-31	9.127E-32	0.2827	0.001288	2.241	0.3525	0.3532	0.01845	0.04432	0.04331	0.09834	0.04432	0.0314	0.3082	0.1885	6.152	0.3215	0.3532	1.755
12.299999999999955	-65	-65	-65	0.05569	0.0623	0.04059	0.0007349	175.1	0.8051	0.1873	0.007578	2.658	0.01939	1.568E-31	9.119E-32	0.2784	0.001258	2.225	0.3397	0.3403	0.0179	0.04434	0.04208	0.099	0.04434	0.03153	0.307	0.1893	6.152	0.3213	0.3534	1.754
12.399999999999977	-65	-65	-65	0.05538	0.06167	0.04059	0.0006973	166.1	0.8101	0.1824	0.007488	2.658	0.0184	1.567E-31	9.113E-32	0.2744	0.001224	2.205	0.3268	0.3274	0.01732	0.04436	0.04078	0.09937	0.04436	0.03165	0.3059	0.19	6.152	0.3211	0.3536	1.754
12.5	-65	-65	-65	0.05509	0.06105	0.04059	0.0006608	157.4	0.8144	0.1782	0.007401	2.658	0.01743	1.566E-31	9.109E-32	0.2707	0.001186	2.182	0.3138	0.3144	0.0167	0.04439	0.0394	0.09942	0.04439	0.03177	0.3049	0.1907	6.152	0.3209	0.3538	1.753
12.5	-65	-65	-65	0.0548	0.06041	0.04059	0.0006224	148.3	0.8185	0.1742	0.007309	2.658	0.01642	1.565E-31	9.104E-32	0.2671	0.001144	2.157	0.3009	0.3015	0.01605	0.04442	0.03796	0.09911	0.04442	0.03188	0.3038	0.1914	6.153	0.3206	0.354	1.753
12.600000000000023	-65	-65	-65	0.05449	0.05973	0.04059	0.0005817	138.6	0.8225	0.1703	0.007211	2.658	0.01535	1.564E-31	9.099E-32	0.2637	0.001101	2.13	0.2882	0.2887	0.01538	0.04445	0.03646	0.09842	0.04445	0.03199	0.3028	0.192	6.153	0.3204	0.3543	1.752
12.600000000000023	-65	-65	-65	0.05416	0.05902	0.04059	0.000539	128.4	0.8265	0.1664	0.007106	2.658	0.01422	1.564E-31	9.093E-32	0.2604	0.001055	2.102	0.2757	0.2761	0.01469	0.0445	0.03491	0.09732	0.0445	0.0321	0.3018	0.1927	6.153	0.3201	0.3546	1.752
12.700000000000045	-65	-65	-65	0.05383	0.05828	0.04059	0.0004947	117.8	0.8304	0.1626	0.006998	2.658	0.01305	1.563E-31	9.087E-32	0.2572	0.001008	2.072	0.2635	0.2639	0.01399	0.04454	0.0333	0.09581	0.04454	0.0322	0.3009	0.1933	6.154	0.3198	0.3549	1.751
12.799999999999955	-65	-65	-65	0.05349	0.05753	0.04059	0.0004496	107.1	0.8342	0.1589	0.006887	2.658	0.01186	1.562E-31	9.082E-32	0.2539	0.0009592	2.042	0.2518	0.2522	0.01327	0.04459	0.03167	0.09389	0.04459	0.0323	0.3	0.1939	6.154	0.3194	0.3552	1.75
12.899999999999977	-65	-65	-65	0.05315	0.05678	0.04059	0.0004045	96.36	0.8379	0.1554	0.006774	2.658	0.01067	1.561E-31	9.076E-32	0.2506	0.0009103	2.011	0.2406	0.2409	0.01254	0.04465	0.03	0.09157	0.04465	0.03239	0.2992	0.1944	6.155	0.3191	0.3556	1.75
13	-65	-65	-65	0.05282	0.05605	0.04059	0.00036	85.76	0.8413	0.152	0.006663	2.658	0.009498	1.56E-31	9.07E-32	0.2474	0.0008612	1.98	0.2299	0.2302	0.01182	0.04471	0.02832	0.08889	0.04471	0.03247	0.2984	0.1949	6.155	0.3187	0.356	1.749
13	-65	-65	-65	0.0527	0.05577	0.04059	0.0003436	81.85	0.8426	0.1508	0.006622	2.658	0.009064	1.559E-31	9.068E-32	0.2462	0.0008428	1.969	0.2261	0.2263	0.01154	0.04473	0.02768	0.08778	0.04473	0.0325	0.2982	0.1951	6.155	0.3186	0.3562	1.748
13	-62.23	-64.75	-64.75	0.0527	0.05579	0.04119	0.0003435	82.74	0.8426	0.1508	0.006622	2.687	0.009161	1.576E-31	9.165E-32	0.2462	0.0008427	1.969	0.226	0.2263	0.01154	0.04473	0.02768	0.08778	0.04473	0.0325	0.2982	0.1951	6.155	0.3186	0.3562	1.748
13	-52.22	-61.01	-61.01	0.05273	0.05645	0.05138	0.0003433	97.42	0.8426	0.1508	0.006623	3.166	0.01076	2.595E-30	1.509E-30	0.2462	0.0008424	1.968	0.226	0.2263	0.01154	0.04473	0.02767	0.08776	0.04473	0.0325	0.2982	0.1951	6.155	0.3186	0.3562	1.748
13	18.57	-13.34	-13.34	0.05435	0.06976	0.5099	0.0003428	329.1	0.8425	0.1508	0.006669	10.71	0.02333	43.43	25.26	0.2462	0.0008426	1.968	0.2259	0.2262	0.01153	0.04473	0.02765	0.08773	0.04473	0.0325	0.2982	0.1951	6.155	0.3186	0.3562	1.748
13	-31.02	-38.56	-38.56	1.425	1.069	0.1789	0.000342	223.7	0.8215	0.1606	0.01792	7.295	0.0236	15490	9009	0.2461	0.00147	1.967	0.2296	0.2292	0.01152	0.04473	0.02762	0.08767	0.04473	0.0325	0.2982	0.1951	6.155	0.3186	0.3562	1.748
13	-57.08	-55.41	-55.41	0.6384	0.3653	0.0712	0.0003397	122	0.3771	0.4639	0.1591	4.006	0.0134	2526	1469	0.2495	0.01259	1.969	0.246	0.24	0.01187	0.04473	0.02779	0.08759	0.04473	0.0325	0.2981	0.1951	6.155	0.3186	0.3562	1.748
13	-60.83	-60.48	-60.48	0.3271	0.1755	0.05302	0.0003355	97.45	0.1867	0.7159	0.09742	3.24	0.01076	126.2	73.42	0.2552	0.007178	1.972	0.2546	0.2463	0.01246	0.04474	0.02815	0.0875	0.04474	0.03251	0.298	0.1952	6.155	0.3185	0.3563	1.748
13	-62.05	-62.08	-62.08	0.2255	0.1295	0.04824	0.0003314	89.79	0.1943	0.7646	0.0411	3.023	0.009925	2.015	1.172	0.2575	0.002689	1.974	0.2601	0.2519	0.0127	0.04474	0.02827	0.08738	0.04474	0.03251	0.2978	0.1952	6.155	0.3185	0.3563	1.748
13	-62.33	-62.38	-62.38	0.2068	0.1215	0.0474	0.0003305	88.37	0.2064	0.7588	0.03484	2.984	0.009771	0.631	0.367	0.2577	0.002221	1.974	0.2611	0.2531	0.01273	0.04474	0.02827	0.08735	0.04474	0.03252	0.2977	0.1952	6.155	0.3185	0.3563	1.748
13	-62.37	-62.42	-62.42	0.2043	0.1204	0.04729	0.0003303	88.18	0.2083	0.7576	0.03411	2.978	0.00975	0.5345	0.3109	0.2578	0.002166	1.974	0.2612	0.2533	0.01273	0.04474	0.02827	0.08735	0.04474	0.03252	0.2977	0.1952	6.155	0.3185	0.3563	1.748
13	-62.46	-62.52	-62.52	0.1983	0.1178	0.04702	0.00033	87.72	0.2132	0.7544	0.03242	2.966	0.0097	0.353	0.2053	0.2578	0.002042	1.974	0.2615	0.2537	0.01274	0.04474	0.02827	0.08734	0.04474	0.03252	0.2977	0.1952	6.155	0.3185	0.3563	1.748
13	-62.64	-62.7	-62.7	0.1869	0.1129	0.04651	0.0003294	86.85	0.2235	0.7469	0.02954	2.942	0.009604	0.1539	0.08952	0.2579	0.001833	1.974	0.2621	0.2545	0.01275	0.04474	0.02826	0.08732	0.04474	0.03252	0.2976	0.1952	6.155	0.3185	0.3563	1.748
13	-62.93	-62.99	-62.99	0.1697	0.1055	0.04573	0.0003283	85.49	0.2425	0.7317	0.02577	2.905	0.009457	0.03752	0.02182	0.2579	0.00157	1.974	0.2629	0.2558	0.01275	0.04474	0.02825	0.08728	0.04474	0.03252	0.2976	0.1953	6.155	0.3185	0.3563	1.748
