|Trial	#Hz[1:0]<1:4>	#Hz[1:1]	#Hz[1:2]	#Hz[1:3]	#State[1:0]<1:4>	#State[1:1]	#State[1:2]	#State[1:3]	#StdCa[1:0]<1:2>	#StdCa[1:1]	#PredCa[1:0]<1:2>	#PredCa[1:1]	#ErrCa[1:0]<1:2>	#ErrCa[1:1]	#SSE
1	30	100	50	60	0.20000000298023224	0.4000000059604645	0.4000000059604645	1.5	1.3316867351531982	0.9007711410522461	1.2585972922858888	0.8702659351014677	0.07308944286730945	0.030505205950778436	0
0	30	100	50	70	0.20000000298023224	0.6000000238418579	0.20000000298023224	1.7999999523162842	1.214921236038208	0.8653810024261475	1.3944926620637739	0.9565798320903709	-0.17957142602556586	-0.09119882966422344	0
1	30	100	50	70	0.20000000298023224	0.30000001192092896	0.4000000059604645	1.2000000476837158	1.2185145616531372	0.9181225895881653	1.0462247634768709	0.735329753634528	0.17228979817626633	0.18279283595363727	0
0	30	100	50	80	0.4000000059604645	0.30000001192092896	0.20000000298023224	2	1.4402047395706177	0.910407543182373	1.447053940924099	0.9192893602523068	-0.006849201353481327	-0.00888181706993374	0
1	30	100	50	80	0.30000001192092896	0.20000000298023224	0.6000000238418579	1.600000023841858	1.3607313632965088	0.8968184590339661	1.3755837439555898	0.9244131801668439	-0.01485238065908101	-0.027594721132877864	0
0	30	100	50	90	0.20000000298023224	0.20000000298023224	0.20000000298023224	1.5	1.0548889636993408	0.7325764894485474	1.096748302502782	0.6766225909362101	-0.04185933880344117	0.05595389851233723	0
1	30	100	50	90	0.20000000298023224	0.6000000238418579	0.20000000298023224	2.5	1.5183308124542236	0.97613525390625	1.8236283571472993	1.1586368273331613	-0.3052975446930757	-0.1825015734269113	0
0	30	100	50	100	0.30000001192092896	0.4000000059604645	0.4000000059604645	2.4000000953674316	1.655239224433899	1.117351770401001	1.8180046503639955	1.1550535124802577	-0.16276542593009657	-0.037701742079256695	0
1	30	100	50	100	0.20000000298023224	0.20000000298023224	0.4000000059604645	2.4000000953674316	1.5833632946014404	0.9303542971611023	1.7534286572509132	1.0333728109902094	-0.1700653626494728	-0.1030185138291071	0
0	30	100	60	10	0.30000001192092896	0.6000000238418579	0.30000001192092896	0	0.7134149074554443	0.9168035387992859	0.3511296466305626	0.5104860789258429	0.3622852608248817	0.40631745987344303	0
1	30	100	60	10	0.30000001192092896	0.20000000298023224	0.6000000238418579	0	0.5593363046646118	0.6354951858520508	0.39470220739422346	0.4625686441905366	0.16463409727038836	0.17292654166151417	0
0	30	100	60	20	0.30000001192092896	0.20000000298023224	0.4000000059604645	0.4000000059604645	0.5885087251663208	0.4707237184047699	0.5349881435274184	0.48106712604995006	0.05352058163890239	-0.010343407645180158	0
1	30	100	60	20	0.4000000059604645	0.30000001192092896	0.4000000059604645	0.6000000238418579	0.7085902094841003	0.6890043616294861	0.6937170640273383	0.6121380490872085	0.014873145456761994	0.0768663125422776	0
0	30	100	60	30	0.30000001192092896	0.6000000238418579	0.30000001192092896	0.5	0.9203878045082092	0.8440772294998169	0.6576551222384042	0.6548124942678077	0.26273268226980506	0.18926473523200915	0
1	30	100	60	30	0.30000001192092896	0.20000000298023224	0.6000000238418579	0.5	0.9070679545402527	0.7445984482765198	0.701227683002065	0.6068950595325014	0.20584027153818774	0.13770338874401833	0
0	30	100	60	40	0.4000000059604645	0.4000000059604645	0.30000001192092896	1	1.0078731775283813	0.7954880595207214	0.9149274863888498	0.7274582016615091	0.09294569113953155	0.06802985785921234	0
1	30	100	60	40	0.30000001192092896	0.20000000298023224	0.4000000059604645	1	0.8468371033668518	0.659772515296936	0.9028187106027598	0.654258822739803	-0.05598160723590795	0.005513692557133076	0
0	30	100	60	50	0.30000001192092896	0.6000000238418579	0.30000001192092896	1.2000000476837158	1.2208833694458008	0.9487375617027283	1.0867908173219296	0.856869489510598	0.13409255212387117	0.09186807219213022	0
1	30	100	60	50	0.30000001192092896	0.30000001192092896	0.30000001192092896	1	0.9980884194374084	0.8487385511398315	0.878808771334736	0.6541178571258248	0.11927964810267244	0.19462069401400672	0
0	30	100	60	60	0.30000001192092896	0.30000001192092896	0.30000001192092896	1.5	1.319519281387329	0.9028648734092712	1.1853342469425776	0.7984442724677897	0.1341850344447515	0.10442060094148153	0
1	30	100	60	60	0.4000000059604645	0.4000000059604645	0.30000001192092896	1.5	1.2629436254501343	0.8857764601707458	1.2214529619966914	0.871784617003474	0.04149066345344288	0.013991843167271867	0
0	30	100	60	70	0.30000001192092896	0.4000000059604645	0.30000001192092896	0.800000011920929	1.0953994989395142	0.8892658352851868	0.7846558610765966	0.6447276404558492	0.3107436378629176	0.24453819482933759	0
1	30	100	60	70	0.4000000059604645	0.4000000059604645	0.4000000059604645	1.7999999523162842	1.5932188034057617	1.1031326055526733	1.4578354343141973	1.006861771287665	0.13538336909156445	0.09627083426500826	0
0	30	100	60	80	0.20000000298023224	0.800000011920929	0.20000000298023224	2	1.5585471391677856	1.1052944660186768	1.5740174268931786	1.1109911040427973	-0.01547028772539294	-0.0056966380241205705	0
1	30	100	60	80	0.30000001192092896	0.20000000298023224	0.4000000059604645	1.600000023841858	1.1406989097595215	0.8812322020530701	1.2706492959484432	0.8274505280321806	-0.12995038618892174	0.053781674020889514	0
0	30	100	60	90	0.20000000298023224	0.6000000238418579	0.20000000298023224	2.5	1.5058889389038086	0.9941824674606323	1.8236283571472993	1.1586368273331613	-0.3177394182434907	-0.164454359872529	0
1	30	100	60	90	0.20000000298023224	0.800000011920929	0.30000001192092896	2.5	1.729331612586975	1.1293779611587524	1.9330101265045934	1.3037988454520937	-0.20367851391761826	-0.17442088429334124	0
0	30	100	60	100	0.30000001192092896	0.6000000238418579	0.30000001192092896	2	1.6746206283569336	1.1811121702194214	1.5772315490619286	1.0877917402937023	0.09738907929500495	0.0933204299257191	0
1	30	100	60	100	0.4000000059604645	0.20000000298023224	0.6000000238418579	3	1.8787262439727783	1.2127357721328735	2.241516503418526	1.3535271347522095	-0.3627902594457475	-0.140791362619336	0
0	30	100	70	10	0.4000000059604645	0.800000011920929	0.30000001192092896	0	0.8506592512130737	1.0162862539291382	0.41570563436153674	0.6321667694873275	0.434953616851537	0.38411948444181065	0
1	30	100	70	10	0.5	0.30000001192092896	0.4000000059604645	0	0.5447669625282288	0.6454176306724548	0.3335479210589084	0.4639463423047147	0.21121904146932036	0.18147128836774012	0
0	30	100	70	20	0.30000001192092896	0.6000000238418579	0.30000001192092896	0	0.682772696018219	0.7244692444801331	0.3511296466305626	0.5104860789258429	0.3316430493876564	0.2139831655542902	0
1	30	100	70	20	0.4000000059604645	0.6000000238418579	0.4000000059604645	0.5	0.8198719620704651	0.8663969039916992	0.717783780801006	0.7282938116207435	0.10208818126945907	0.13810309237095575	0
0	30	100	70	30	0.30000001192092896	0.6000000238418579	0.4000000059604645	0.5	1.1665408611297607	0.958358883857727	0.7101223384237525	0.7032938131108596	0.45641852270600825	0.25506507074686746	0
1	30	100	70	30	0.4000000059604645	0.6000000238418579	0.4000000059604645	0.6000000238418579	1.185990810394287	1.0051238536834717	0.779088890538848	0.7571591015711562	0.4069019198554391	0.2479647521123155	0
0	30	100	70	40	0.4000000059604645	0.30000001192092896	0.6000000238418579	0.800000011920929	0.9339023232460022	0.848096489906311	0.9212616949694848	0.7668312639176478	0.012640628276517352	0.08126522598866326	0
1	30	100	70	40	0.30000001192092896	0.30000001192092896	0.800000011920929	0.6000000238418579	1.4481858015060425	1.023705005645752	0.8959245020279284	0.7810633403980914	0.5522612994781141	0.2426416652476605	0
0	30	100	70	50	1	0.30000001192092896	0.800000011920929	0.800000011920929	1.2186858654022217	1.107049584388733	1.0721647838869903	1.0137939001136353	0.14652108151523136	0.09325568427509756	0
1	30	100	70	50	0.4000000059604645	0.30000001192092896	0.30000001192092896	1	1.0056461095809937	0.8326123952865601	0.8864702137119895	0.6791178556357087	0.11917589586900412	0.15349453965085136	0
0	30	100	70	60	0.4000000059604645	0.800000011920929	0.4000000059604645	2.0999999046325684	1.7486906051635742	1.2983633279800415	1.7555797896347247	1.2868190052385526	-0.0068891844711505	0.011544322741488866	0
1	30	100	70	60	0.30000001192092896	0.30000001192092896	0.6000000238418579	1	1.3594721555709839	1.06389582157135	1.0362104355272312	0.7995618281035399	0.32326172004375264	0.26433399346781017	0
0	30	100	70	70	0.4000000059604645	0.800000011920929	0.30000001192092896	1.5	1.5357296466827393	1.1659245491027832	1.3352820611850613	1.0651460155132222	0.20044758549767794	0.10077853358956101	0
1	30	100	70	70	0.4000000059604645	0.6000000238418579	0.30000001192092896	1.5	1.2405319213867188	1.0283355712890625	1.2783675158313406	0.9684653234616213	-0.03783559444462181	0.059870247827441214	0
0	30	100	70	80	0.30000001192092896	0.20000000298023224	0.800000011920929	1.5	1.459733247756958	1.0668238401412964	1.4192130665884448	0.9925105279025348	0.04052018116851319	0.07431331223876159	0
1	30	100	70	80	0.30000001192092896	0.800000011920929	0.30000001192092896	2	1.4952315092086792	1.1307481527328491	1.6341460944156492	1.184472432345303	-0.13891458520696998	-0.05372427961245396	0
0	30	100	70	90	0.800000011920929	0.4000000059604645	0.800000011920929	2.5	2.045116901397705	1.5541837215423584	2.127485781567868	1.5028440578413385	-0.08236888017016275	0.051339663701019944	0
1	30	100	70	90	0.30000001192092896	0.800000011920929	0.30000001192092896	2	1.9856826066970825	1.4082238674163818	1.6341460944156492	1.184472432345303	0.35153651228143334	0.22375143507107875	0
0	30	100	70	100	0.30000001192092896	0.6000000238418579	0.800000011920929	3	2.484081268310547	1.5172821283340454	2.4526185968408036	1.6188511796414509	0.03146267146974324	-0.10156905130740546	0
1	30	100	70	100	0.30000001192092896	0.6000000238418579	0.30000001192092896	1.600000023841858	1.6976100206375122	1.263838291168213	1.332011183191929	0.9723306149021502	0.3655988374455832	0.29150767626606267	0
0	30	100	80	10	0.4000000059604645	0.30000001192092896	0.800000011920929	0	0.7132295370101929	0.8092769384384155	0.5357553590594984	0.6328716336155977	0.17747417795069442	0.1764053048228178	0
1	30	100	80	10	0.30000001192092896	0.800000011920929	0.30000001192092896	0	0.6102071404457092	0.7325421571731567	0.40804419198428327	0.6071667709774436	0.20216294846142596	0.1253753861957131	0
0	30	100	80	20	0.4000000059604645	0.4000000059604645	0.800000011920929	0.4000000059604645	0.7392336130142212	0.8348433971405029	0.8094330158767004	0.796673113635475	-0.07019940286247917	0.038170283505027935	0
1	30	100	80	20	0.4000000059604645	0.800000011920929	0.30000001192092896	0.4000000059604645	0.7806936502456665	0.8036231994628906	0.6609260185018784	0.7476279034814044	0.11976763174378813	0.055995295981486226	0
0	30	100	80	30	0.4000000059604645	0.800000011920929	0.4000000059604645	0.5	1.2304977178573608	0.9910411238670349	0.7746983261547267	0.8249745036723442	0.45579939170263417	0.16606662019469076	0
1	30	100	80	30	0.4000000059604645	0.6000000238418579	0.30000001192092896	0.5	0.9261075258255005	0.7763577699661255	0.6653165646156576	0.6798124927776916	0.2607909612098429	0.09654527718843386	0
0	30	100	80	40	0.4000000059604645	0.30000001192092896	0.800000011920929	0.800000011920929	1.1609028577804565	0.9510475397109985	1.0261961273401816	0.8637939016037514	0.13470673044027492	0.08725363810724718	0
1	30	100	80	40	0.4000000059604645	0.6000000238418579	0.4000000059604645	1	1.0685168504714966	0.9520934224128723	1.0243092564088476	0.8726202269627084	0.04420759406264896	0.07947319545016396	0
0	30	100	80	50	0.4000000059604645	0.800000011920929	0.20000000298023224	1	0.9253355264663696	0.881453812122345	0.9762893615736463	0.8723382741039256	-0.05095383510727669	0.009115538018419356	0
1	30	100	80	50	0.4000000059604645	0.800000011920929	0.4000000059604645	0.800000011920929	1.223470687866211	1.0605565309524536	0.9586136188275683	0.9115703563185329	0.2648570690386426	0.14898617463392072	0
0	30	100	80	60	1	0.4000000059604645	0.30000001192092896	1.7999999523162842	1.3943896293640137	1.1044669151306152	1.4513368746756576	1.1083804509544972	-0.05694724531164397	-0.003913535823881986	0
1	30	100	80	60	0.4000000059604645	0.4000000059604645	0.30000001192092896	1.7999999523162842	1.4390759468078613	1.1336414813995361	1.405368218128849	0.9583804524446133	0.033707728679012394	0.1752610289549228	0
0	30	100	80	70	0.30000001192092896	0.6000000238418579	0.4000000059604645	1.7999999523162842	1.5582070350646973	1.197006106376648	1.507088545771593	1.0785424792359286	0.05111848929310425	0.11846362714071934	0
1	30	100	80	70	0.4000000059604645	0.4000000059604645	0.6000000238418579	1.5	1.386900544166565	1.1375788450241089	1.3788546261891863	1.017228587981189	0.008045917977378636	0.1203502570429198	0
0	30	100	80	80	0.4000000059604645	0.800000011920929	0.800000011920929	1.600000023841858	1.5739665031433105	1.2408361434936523	1.658923267486095	1.3364179141274535	-0.08495676434278443	-0.09558177063380113	0
1	30	100	80	80	0.4000000059604645	0.4000000059604645	0.6000000238418579	2	1.8898377418518066	1.2969199419021606	1.6853801017970278	1.161555003323154	0.20445764005477884	0.13536493857900656	0
0	30	100	80	90	0.4000000059604645	0.800000011920929	0.6000000238418579	2	1.8443915843963623	1.403023362159729	1.799209200985398	1.354916401832902	0.045182383410964366	0.04810696032682693	0
1	30	100	80	90	0.30000001192092896	0.800000011920929	0.4000000059604645	2	1.7980347871780396	1.2544445991516113	1.6866133106009977	1.2329537511883548	0.11142147657704182	0.02149084796325651	0
0	30	100	80	100	0.30000001192092896	0.4000000059604645	0.800000011920929	2.5	1.9377565383911133	1.3256752490997314	2.0891785673983128	1.3778440578413385	-0.15142202900719948	-0.05216880874160701	0
1	30	100	80	100	0.30000001192092896	0.4000000059604645	0.6000000238418579	2	1.668511152267456	1.3248826265335083	1.6777186594197744	1.1365550048132702	-0.009207507152318328	0.1883276217202381	0
0	30	100	90	10	0.4000000059604645	0.800000011920929	0.5	0	1.0456771850585938	1.1682143211364746	0.5206400667322335	0.7291294071734311	0.5250371183263602	0.4390849139630435	0
1	30	100	90	10	0.5	0.4000000059604645	0.6000000238418579	0	0.7436736226081848	0.8858498334884644	0.46693964174291536	0.6092493404651784	0.27673398086526946	0.27660049302328593	0
0	30	100	90	20	0.800000011920929	0.4000000059604645	0.4000000059604645	0.6000000238418579	0.983157217502594	0.8992676138877869	0.7528201084965004	0.7604783966031249	0.2303371090060936	0.13878921728466198	0
1	30	100	90	20	0.4000000059604645	0.5	0.4000000059604645	0.4000000059604645	0.8456397652626038	0.8705068826675415	0.6280214081757172	0.6510881698405084	0.2176183570868866	0.21941871282703307	0
0	30	100	90	30	0.4000000059604645	0.800000011920929	0.5	0.6000000238418579	1.4040775299072266	1.1652450561523438	0.888470652077917	0.9023211124658087	0.5156068778293096	0.26292394368653504	0
1	30	100	90	30	0.5	0.6000000238418579	0.5	0.5	1.3127164840698242	1.21613347530365	0.7779124393636079	0.8017751289736791	0.5348040447062163	0.4143583463299708	0
0	30	100	90	40	0.4000000059604645	0.4000000059604645	0.800000011920929	0.800000011920929	1.294869303703308	1.073993444442749	1.054653400017042	0.9121342476295518	0.2402159036862661	0.16185919681319727	0
1	30	100	90	40	0.5	0.30000001192092896	0.6000000238418579	0.5	1.1152268648147583	0.9386892318725586	0.7450078446738966	0.705235409781343	0.3702190201408617	0.23345382209121557	0
0	30	100	90	50	0.5	0.800000011920929	0.4000000059604645	0.800000011920929	1.120129942893982	1.0716729164123535	0.9662750612048218	0.9365703548284168	0.15385488168916017	0.13510256158393674	0
1	30	100	90	50	0.30000001192092896	0.6000000238418579	0.4000000059604645	1.5	1.5524041652679443	1.1589106321334839	1.3231732896394355	0.9919466437947893	0.22923087562850886	0.16696398833869464	0
0	30	100	90	60	0.4000000059604645	0.800000011920929	0.800000011920929	1.5	1.7705903053283691	1.4292279481887817	1.597618157748253	1.3075526241770408	0.17297214758011603	0.12167532401174097	0
1	30	100	90	60	0.4000000059604645	0.6000000238418579	0.5	1.5	1.7471065521240234	1.3044790029525757	1.3833019482020374	1.0654279611477249	0.363804603921986	0.23905104180485082	0
0	30	100	90	70	0.5	1	0.30000001192092896	2.0999999046325684	1.4253156185150146	1.171136498451233	1.7676885611803503	1.3600183769569856	-0.3423729426653357	-0.18888187850575267	0
1	30	100	90	70	0.5	0.800000011920929	0.4000000059604645	1.5	1.6094967126846313	1.4093142747879028	1.395410719747663	1.1386273328661578	0.21408599293696828	0.27068694192174503	0
0	30	100	90	80	0.4000000059604645	0.5	0.30000001192092896	1.5	1.549782395362854	1.0895947217941284	1.2499102346735516	0.9201249630292744	0.29987216068930245	0.16946975876485404	0
1	30	100	90	80	0.4000000059604645	0.800000011920929	0.4000000059604645	1.600000023841858	1.7249565124511719	1.3338953256607056	1.4490543871082515	1.1424926243066866	0.27590212534292036	0.19140270135401893	0
0	30	100	90	90	0.4000000059604645	1	0.5	2	1.7224208116531372	1.3233327865600586	1.8036565145173202	1.4031157605928914	-0.08123570286418302	-0.07978297403283285	0
1	30	100	90	90	0.4000000059604645	1	0.4000000059604645	2.4000000953674316	2.0364491939544678	1.6258940696716309	1.9964097372833396	1.4700956015514905	0.04003945667112818	0.1557984681201403	0
0	30	100	90	100	0.30000001192092896	1	0.5	2	2.186769962310791	1.573087215423584	1.7959950721400668	1.3781157620830076	0.3907748901707242	0.19497145334057642	0
1	30	100	90	100	0.4000000059604645	1	0.4000000059604645	2	1.9398317337036133	1.4274367094039917	1.7511892983319717	1.3546344417498395	0.1886424353716416	0.07280226765415221	0
0	30	100	100	10	0.5	0.800000011920929	0.6000000238418579	0	1.0822246074676514	1.254106044769287	0.5807687409312853	0.8026107389749265	0.5014558665363661	0.4514953057943606	0
1	30	100	100	10	0.5	1	0.5	0	0.9603923559188843	1.132944107055664	0.5852160544632077	0.8508100977349158	0.3751763014556766	0.2821340093207483	0
0	30	100	100	20	0.5	0.4000000059604645	0.6000000238418579	0.5	0.7526960968971252	0.8266559839248657	0.7734651173507568	0.7535757558071433	-0.020769020453631604	0.07308022811772241	0
1	30	100	100	20	0.4000000059604645	0.30000001192092896	1	0.5	1.0658247470855713	1.0370863676071167	0.9472152670380368	0.8741606866436662	0.11860948004753447	0.1629256809634505	0
0	30	100	100	30	0.30000001192092896	0.4000000059604645	0.800000011920929	0.800000011920929	1.1560925245285034	1.1012744903564453	1.0469919576397886	0.8871342491196679	0.10910056688871483	0.21414024123677744	0
1	30	100	100	30	0.4000000059604645	0.5	0.800000011920929	0.4000000059604645	1.0898306369781494	0.9917715787887573	0.8378902885535607	0.8450134596612754	0.2519403484245887	0.14675811912748193	0
0	30	100	100	40	0.5	0.800000011920929	0.800000011920929	0.800000011920929	1.2888890504837036	1.1859078407287598	1.1761439415826653	1.1304956446491838	0.11274510890103828	0.055412196079575926	0
1	30	100	100	40	0.5	0.800000011920929	0.800000011920929	0.5	1.40912663936615	1.2726317644119263	0.9922286489098237	1.0438997920029949	0.41689799045632625	0.2287319724089314	0
0	30	100	100	50	0.5	1	0.5	0.800000011920929	1.53788423538208	1.3855787515640259	1.075656822743891	1.0817323657230695	0.4622274126381891	0.30384638584095636	0
1	30	100	100	50	0.5	1.2000000476837158	0.4000000059604645	1	1.4826887845993042	1.3098491430282593	1.2027143518091203	1.1876623304404876	0.27997443279018386	0.12218681258777164	0
0	30	100	100	60	0.5	0.5	0.800000011920929	1	1.460959792137146	1.2248854637145996	1.2133822980061555	1.0432051548610122	0.2475774941309905	0.18168030885358744	0
1	30	100	100	60	0.5	1	0.4000000059604645	1.7999999523162842	1.7775410413742065	1.326176643371582	1.6362405212335414	1.321903860358898	0.1413005201406652	0.004272783012684078	0
0	30	100	100	70	0.4000000059604645	0.4000000059604645	0.800000011920929	0.8999999761581421	1.3892550468444824	1.144884467124939	1.1159584732141998	0.9409995203749151	0.2732965736302826	0.2038849467500239	0
1	30	100	100	70	0.6000000238418579	0.5	0.800000011920929	0.8999999761581421	1.5259240865707397	1.3054841756820679	1.159738632928855	1.039339870871064	0.3661854536418847	0.26614430481100393	0
0	30	100	100	80	0.5	0.800000011920929	0.4000000059604645	1.5	1.6099361181259155	1.254166841506958	1.395410719747663	1.1386273328661578	0.21452539837825246	0.1155395086408002	0
1	30	100	100	80	0.5	1	0.5	2	2.0355429649353027	1.5458416938781738	1.8113179568945736	1.4281157591027753	0.2242250080407291	0.1177259347753985	0
0	30	100	100	90	0.4000000059604645	1	0.4000000059604645	2	1.7875888347625732	1.355248212814331	1.7511892983319717	1.3546344417498395	0.036399536430601565	0.0006137710644915639	0
1	30	100	100	90	0.5	1	0.4000000059604645	1.600000023841858	1.5846869945526123	1.314060926437378	1.5136303748392257	1.2641733148681713	0.07105661971338662	0.049887611569206625	0
0	30	100	100	100	0.4000000059604645	0.800000011920929	0.6000000238418579	2	2.155618190765381	1.6016263961791992	1.799209200985398	1.354916401832902	0.3564089897799829	0.24670999434629715	0
1	30	100	100	100	0.5	1.2000000476837158	0.800000011920929	2	2.1059274673461914	1.6346533298492432	2.0256341834026466	1.6702404509451845	0.08029328394354485	-0.03558712109594131	0
0	40	10	10	10	0	0	0.20000000298023224	0	0.09719623625278473	0.26220086216926575	0.10493444018892177	0.09696264491038348	-0.007738203936137042	0.16523821725888227	0
1	40	10	10	10	0.20000000298023224	0	0.20000000298023224	0	0.07076070457696915	0.12246116995811462	0.12025732608507265	0.14696264565544154	-0.04949662150810351	-0.024501475697326913	0
0	40	10	10	20	0.20000000298023224	0	0.20000000298023224	0	0.10964160412549973	0.1257861852645874	0.12025732608507265	0.14696264565544154	-0.01061572195957293	-0.021176460390854135	0
1	40	10	10	20	0	0.20000000298023224	0	0	0.13379746675491333	0.15482504665851593	0.05691454959418496	0.09668069925487405	0.07688291716072837	0.05814434740364188	0
0	40	10	10	30	0	0.20000000298023224	0.20000000298023224	0	0.13258786499500275	0.1523348093032837	0.16184898978310672	0.19364334416525752	-0.02926112478810397	-0.041308534861973834	0
1	40	10	10	30	0	0.20000000298023224	0	0	0.17470526695251465	0.17463400959968567	0.05691454959418496	0.09668069925487405	0.11779071735832969	0.07795331034481162	0
0	40	10	10	40	0	0.20000000298023224	0	0	0.2223537117242813	0.2131321132183075	0.05691454959418496	0.09668069925487405	0.16543916213009635	0.11645141396343345	0
1	40	10	10	40	0	0.20000000298023224	0	0	0.20106476545333862	0.20196910202503204	0.05691454959418496	0.09668069925487405	0.14415021585915366	0.105288402770158	0
0	40	10	10	50	0	0.20000000298023224	0	0	0.1547079235315323	0.18296262621879578	0.05691454959418496	0.09668069925487405	0.09779337393734733	0.08628192696392173	0
1	40	10	10	50	0	0.30000001192092896	0	0	0.1450154185295105	0.17233656346797943	0.08537182651150961	0.14502105248394773	0.05964359201800089	0.027315510984031705	0
0	40	10	10	60	0	0.20000000298023224	0	0	0.21363160014152527	0.21760442852973938	0.05691454959418496	0.09668069925487405	0.1567170505473403	0.12092372927486533	0
1	40	10	10	60	0	0	0.20000000298023224	0	0.27205199003219604	0.23875530064105988	0.10493444018892177	0.09696264491038348	0.16711754984327426	0.1417926557306764	0
0	40	10	10	70	0	0.20000000298023224	0	0	0.1658082753419876	0.19930049777030945	0.05691454959418496	0.09668069925487405	0.10889372574780265	0.1026197985154354	0
1	40	10	10	70	0	0.30000001192092896	0	0	0.1645047664642334	0.1841783970594406	0.08537182651150961	0.14502105248394773	0.07913293995272379	0.039157344575492886	0
0	40	10	10	80	0	0.20000000298023224	0	0	0.20278696715831757	0.19250258803367615	0.05691454959418496	0.09668069925487405	0.1458724175641326	0.0958218887788021	0
1	40	10	10	80	0	0.20000000298023224	0	0	0.2319699078798294	0.21306894719600677	0.05691454959418496	0.09668069925487405	0.17505535828564445	0.11638824794113273	0
0	40	10	10	90	0	0.20000000298023224	0	0	0.25944188237190247	0.23408421874046326	0.05691454959418496	0.09668069925487405	0.2025273327777175	0.1374035194855892	0
1	40	10	10	90	0	0	0.20000000298023224	0	0.318967342376709	0.2878113389015198	0.10493444018892177	0.09696264491038348	0.2140329021877872	0.1908486939911363	0
0	40	10	10	100	0	0	0.10000000149011612	0	0.18344725668430328	0.1921500712633133	0.052467220094460885	0.04848132245519174	0.1309800365898424	0.14366874880812155	0
1	40	10	10	100	0	0.20000000298023224	0	0	0.40470558404922485	0.3249936103820801	0.05691454959418496	0.09668069925487405	0.3477910344550399	0.22831291112720603	0
0	40	10	20	10	0.20000000298023224	0.20000000298023224	0.20000000298023224	0	0.19884398579597473	0.2891661822795868	0.1771718756792576	0.24364334491031558	0.02167211011671713	0.04552283736927121	0
1	40	10	20	10	0.20000000298023224	0.20000000298023224	0.20000000298023224	0	0.0998082309961319	0.1904027909040451	0.1771718756792576	0.24364334491031558	-0.0773636446831257	-0.05324055400627048	0
0	40	10	20	20	0.20000000298023224	0.4000000059604645	0.20000000298023224	0	0.1862809807062149	0.25121647119522095	0.23408642527344256	0.34032404416518963	-0.047805444567227656	-0.08910757296996868	0
1	40	10	20	20	0.30000001192092896	0.20000000298023224	0.20000000298023224	0	0.1804758757352829	0.24901831150054932	0.18483331919815502	0.26864334714548976	-0.004357443462872118	-0.019625035644940447	0
0	40	10	20	30	0.20000000298023224	0.20000000298023224	0.20000000298023224	0	0.22578276693820953	0.27180489897727966	0.1771718756792576	0.24364334491031558	0.04861089125895193	0.02816155406696408	0
1	40	10	20	30	0.20000000298023224	0.20000000298023224	0.20000000298023224	0	0.17967063188552856	0.23348167538642883	0.1771718756792576	0.24364334491031558	0.0024987562062709634	-0.010161669523886752	0
0	40	10	20	40	0.20000000298023224	0.20000000298023224	0.20000000298023224	0	0.2636309266090393	0.28773871064186096	0.1771718756792576	0.24364334491031558	0.0864590509297817	0.04409536573154538	0
1	40	10	20	40	0	0.20000000298023224	0.20000000298023224	0	0.2421489953994751	0.27648642659187317	0.16184898978310672	0.19364334416525752	0.08030000561636838	0.08284308242661564	0
0	40	10	20	50	0.30000001192092896	0.20000000298023224	0.20000000298023224	0	0.26963087916374207	0.3220599889755249	0.18483331919815502	0.26864334714548976	0.08479755996558705	0.05341664183003514	0
1	40	10	20	50	0.20000000298023224	0.20000000298023224	0	0	0.2020530253648758	0.23580214381217957	0.07223743549033584	0.1466806999999321	0.12981558987453995	0.08912144381224746	0
0	40	10	20	60	0.30000001192092896	0	0.20000000298023224	0	0.24148409068584442	0.27848929166793823	0.12791876960397006	0.17196264789061572	0.11356532108187437	0.10652664377732252	0
1	40	10	20	60	0.30000001192092896	0.20000000298023224	0.20000000298023224	0	0.2719588577747345	0.3009078800678253	0.18483331919815502	0.26864334714548976	0.08712553857657948	0.032264532922335554	0
0	40	10	20	70	0.20000000298023224	0.20000000298023224	0.20000000298023224	0	0.28356289863586426	0.338349848985672	0.1771718756792576	0.24364334491031558	0.10639102295660666	0.09470650407535641	0
1	40	10	20	70	0.30000001192092896	0.20000000298023224	0.10000000149011612	0	0.21181653439998627	0.28835171461105347	0.13236609910369415	0.22016202469029802	0.07945043529629212	0.06818968992075544	0
0	40	10	20	80	0	0.20000000298023224	0.4000000059604645	0	0.3711417615413666	0.3841360807418823	0.2667834299720285	0.290605989075641	0.1043583315693381	0.09353009166624132	0
1	40	10	20	80	0	0.20000000298023224	0.20000000298023224	0	0.2469429224729538	0.2981704771518707	0.16184898978310672	0.19364334416525752	0.08509393268984708	0.1045271329866132	0
0	40	10	20	90	0.20000000298023224	0.20000000298023224	0.30000001192092896	0	0.36665260791778564	0.3594943881034851	0.22963909968283094	0.29212467097764727	0.1370135082349547	0.06736971712583784	0
1	40	10	20	90	0.20000000298023224	0.20000000298023224	0.20000000298023224	0	0.28793710470199585	0.3475186824798584	0.1771718756792576	0.24364334491031558	0.11076522902273825	0.10387533756954281	0
0	40	10	20	100	0.20000000298023224	0.20000000298023224	0.20000000298023224	0	0.3888384997844696	0.3915969729423523	0.1771718756792576	0.24364334491031558	0.211666624105212	0.1479536280320367	0
