|Run	|Epoch	$RunName	#CorSim	#UnitErr	#PctErr	#PctCor	#TstCorSim	#TstUnitErr	#TstPctCor	#TstPctErr	#PerTrlMSec	#Hidden1_AvgAbsCaDiff	#Hidden1_AvgAbsActDiff	#Hidden1_AvgCaD	#Hidden1_AvgCaSpkD	#Hidden1_AvgActDiff	#Hidden1_ActDiffCorrel	#Hidden1_AvgCaDiff	#Hidden1_CaDiffCorrel	#Hidden2_AvgAbsCaDiff	#Hidden2_AvgAbsActDiff	#Hidden2_AvgCaD	#Hidden2_AvgCaSpkD	#Hidden2_AvgActDiff	#Hidden2_ActDiffCorrel	#Hidden2_AvgCaDiff	#Hidden2_CaDiffCorrel	#Output_AvgAbsCaDiff	#Output_AvgAbsActDiff	#Output_AvgCaD	#Output_AvgCaSpkD	#Output_AvgActDiff	#Output_ActDiffCorrel	#Output_AvgCaDiff	#Output_CaDiffCorrel	#Hidden1_ActAvg	#Hidden1_MaxGeM	#Hidden1_AvgDifAvg	#Hidden1_AvgDifMax	#Hidden1_CorSim	#Hidden2_ActAvg	#Hidden2_MaxGeM	#Hidden2_AvgDifAvg	#Hidden2_AvgDifMax	#Hidden2_CorSim	#Output_ActAvg	#Output_MaxGeM	#Output_AvgDifAvg	#Output_AvgDifMax	#Output_CorSim	#Input_ActAvg	#Hidden1_PCA_NStrong	#Hidden1_PCA_Top5	#Hidden1_PCA_Next5	#Hidden1_PCA_Rest	#Hidden2_PCA_NStrong	#Hidden2_PCA_Top5	#Hidden2_PCA_Next5	#Hidden2_PCA_Rest	#Output_PCA_NStrong	#Output_PCA_Top5	#Output_PCA_Next5	#Output_PCA_Rest
0	44	Base	0.923	0.024	0.32	0.68	0	0	0	0	12.66	0.01399	0.01197	0.2576	0.1406	-0.0006139	-0.01645	0.01322	-0.07566	0.01381	0.02454	0.3072	0.1273	0.000844	0.01809	0.01266	-0.1943	0.07967	0.1017	0.3069	0.2945	-0.06793	1	-0.0397	0.2386	0.1021	1.427	0.2649	0.502	0.9902	0.09878	1.586	0.2771	0.6041	0.9621	0.1842	1.702	0.4974	1.42	0.923	0.2141	21	0.2216	0.09373	0.005944	20	0.1748	0.06528	0.00463	18	0.2413	0.1201	0.02207
0	45	Base	0.9164	0.032	0.4	0.6	0	0	0	0	12.69	0.01369	0.0115	0.2584	0.1413	-0.001182	0.4793	0.01297	0.04458	0.0139	0.02353	0.3092	0.1281	0.0003417	0.2404	0.0127	0.1142	0.08008	0.1028	0.3083	0.2965	-0.07045	1	-0.03992	0.4339	0.1025	1.456	0.2649	0.502	0.9912	0.09899	1.601	0.2771	0.6041	0.9646	0.1829	1.743	0.4974	1.42	0.9164	0.2139	20	0.2362	0.09845	0.006496	20	0.2	0.07253	0.004834	19	0.2588	0.1249	0.02343
0	46	Base	0.9342	0.0192	0.28	0.72	0	0	0	0	12.62	0.01409	0.01103	0.2606	0.1426	-0.0004061	0.1211	0.01326	-0.4396	0.0141	0.02159	0.3119	0.1312	-0.0002975	0.05161	0.01303	-0.1381	0.07918	0.09504	0.311	0.2978	-0.06789	1	-0.04025	0.4023	0.103	1.474	0.2649	0.502	0.9914	0.09981	1.615	0.2771	0.6041	0.967	0.1829	1.772	0.4974	1.42	0.9342	0.214	20	0.2362	0.09845	0.006496	20	0.2	0.07253	0.004834	19	0.2588	0.1249	0.02343
0	47	Base	0.9398	0.0192	0.32	0.68	0	0	0	0	12.62	0.01415	0.01098	0.2616	0.1441	9.701e-05	0.3179	0.01333	-0.3158	0.0149	0.0227	0.3141	0.1312	-0.0003719	0.2499	0.01384	-0.269	0.07975	0.09349	0.3088	0.2931	-0.06653	1	-0.03967	0.4217	0.104	1.463	0.2538	0.5153	0.9916	0.1006	1.636	0.2632	0.5191	0.9692	0.1833	1.734	0.5087	1.319	0.9398	0.2138	20	0.2362	0.09845	0.006496	20	0.2	0.07253	0.004834	19	0.2588	0.1249	0.02343
0	48	Base	0.9359	0.024	0.32	0.68	0	0	0	0	12.62	0.01442	0.01167	0.2631	0.1438	0.00025	0.292	0.01362	-0.1534	0.01455	0.02421	0.3163	0.131	0.0007743	0.3426	0.01363	-0.2143	0.07839	0.092	0.3043	0.2939	-0.06562	1	-0.0383	0.3856	0.1039	1.485	0.2538	0.5153	0.99	0.1009	1.637	0.2632	0.5191	0.9627	0.1835	1.723	0.5087	1.319	0.9359	0.2139	20	0.2362	0.09845	0.006496	20	0.2	0.07253	0.004834	19	0.2588	0.1249	0.02343
0	49	Base	0.9322	0.0192	0.32	0.68	0	0	0	0	12.57	0.0147	0.01152	0.2659	0.1461	-0.0002545	0.3456	0.01385	-0.227	0.01511	0.02338	0.3215	0.1338	0.0003178	0.3813	0.01405	-0.2839	0.0789	0.09424	0.3078	0.2968	-0.07111	1	-0.03912	0.3775	0.1053	1.511	0.2538	0.5153	0.9907	0.103	1.67	0.2632	0.5191	0.9667	0.1829	1.738	0.5087	1.319	0.9322	0.2145	20	0.2362	0.09845	0.006496	20	0.2	0.07253	0.004834	19	0.2588	0.1249	0.02343
0	50	Base	0.9357	0.0208	0.28	0.72	0	0	0	0	12.63	0.01447	0.01166	0.2656	0.1458	5.241e-05	0.1428	0.01365	-0.2911	0.01556	0.02307	0.3215	0.134	-0.0002273	0.2146	0.01437	-0.1586	0.0786	0.09298	0.307	0.2972	-0.06745	1	-0.03891	0.5649	0.1057	1.522	0.2538	0.5153	0.9912	0.1025	1.683	0.2632	0.5191	0.9663	0.182	1.749	0.5087	1.319	0.9357	0.2141	21	0.2547	0.1044	0.006726	20	0.2243	0.07953	0.005121	19	0.2731	0.1306	0.0244
0	51	Base	0.9474	0.0208	0.32	0.68	0	0	0	0	12.63	0.01476	0.01066	0.2676	0.1472	0.000113	0.09862	0.01375	-0.2039	0.01561	0.02137	0.324	0.1356	7.99e-06	0.323	0.0145	0.0234	0.07821	0.09259	0.3069	0.297	-0.06862	1	-0.03869	0.4364	0.1059	1.526	0.2625	0.7103	0.992	0.1037	1.708	0.2657	0.5857	0.9723	0.1828	1.748	0.5036	1.413	0.9474	0.2141	21	0.2547	0.1044	0.006726	20	0.2243	0.07953	0.005121	19	0.2731	0.1306	0.0244
0	52	Base	0.9433	0.0192	0.36	0.64	0	0	0	0	12.57	0.01478	0.01055	0.2689	0.1466	-0.0002608	0.1358	0.01387	-0.6344	0.01573	0.02256	0.3249	0.1353	-0.001114	-0.1615	0.01459	-0.4693	0.07799	0.09385	0.3057	0.296	-0.06908	1	-0.03901	0.3824	0.1057	1.515	0.2625	0.7103	0.9922	0.1032	1.697	0.2657	0.5857	0.9693	0.1831	1.726	0.5036	1.413	0.9433	0.214	21	0.2547	0.1044	0.006726	20	0.2243	0.07953	0.005121	19	0.2731	0.1306	0.0244
0	53	Base	0.9455	0.0176	0.28	0.72	0	0	0	0	12.62	0.01475	0.01069	0.2694	0.1476	0.000157	-0.007984	0.01381	-0.2066	0.0154	0.02203	0.3271	0.1353	-0.001362	0.06347	0.01443	-0.1595	0.07775	0.09067	0.3049	0.2942	-0.068	1	-0.03873	0.3722	0.1063	1.529	0.2625	0.7103	0.9928	0.1031	1.711	0.2657	0.5857	0.9718	0.1826	1.74	0.5036	1.413	0.9455	0.2142	21	0.2547	0.1044	0.006726	20	0.2243	0.07953	0.005121	19	0.2731	0.1306	0.0244
0	54	Base	0.9399	0.0176	0.36	0.64	0	0	0	0	12.77	0.01455	0.01205	0.2688	0.147	0.0002669	0.517	0.01387	-0.1041	0.01542	0.02426	0.3257	0.1357	0.00245	0.4578	0.0145	0.1096	0.07865	0.09231	0.3028	0.2921	-0.06465	1	-0.03735	0.2432	0.106	1.519	0.2625	0.7103	0.9905	0.1049	1.715	0.2657	0.5857	0.9652	0.1837	1.728	0.5036	1.413	0.9399	0.2139	21	0.2547	0.1044	0.006726	20	0.2243	0.07953	0.005121	19	0.2731	0.1306	0.0244
0	55	Base	0.9495	0.0096	0.12	0.88	0	0	0	0	12.75	0.01517	0.01116	0.271	0.148	-0.0008635	0.03757	0.01411	-0.08424	0.01569	0.02241	0.3288	0.1378	-0.001346	0.0626	0.01445	-0.06981	0.07915	0.09349	0.3092	0.296	-0.07353	1	-0.0398	0.2297	0.1069	1.53	0.2598	0.5803	0.9922	0.1048	1.711	0.2704	0.5704	0.9703	0.1828	1.746	0.4976	1.398	0.9495	0.2144	21	0.2681	0.1064	0.006928	20	0.2357	0.08253	0.005125	18	0.2673	0.1323	0.02662
0	56	Base	0.9493	0.0144	0.28	0.72	0	0	0	0	12.62	0.01484	0.01157	0.2707	0.1477	0.0004806	0.4232	0.01403	0.01341	0.01618	0.02246	0.329	0.1354	-0.0003284	0.4317	0.01516	0.1569	0.07697	0.09233	0.3028	0.2943	-0.07113	1	-0.03789	0.7498	0.1069	1.52	0.2598	0.5803	0.9907	0.1039	1.709	0.2704	0.5704	0.9718	0.1829	1.72	0.4976	1.398	0.9493	0.214	21	0.2681	0.1064	0.006928	20	0.2357	0.08253	0.005125	18	0.2673	0.1323	0.02662
0	57	Base	0.95	0.0192	0.32	0.68	0	0	0	0	12.52	0.0148	0.01182	0.2712	0.1471	-0.0004536	0.4444	0.01389	-0.2057	0.0153	0.02373	0.3291	0.1359	0.0006392	0.221	0.01408	-0.05073	0.07669	0.09094	0.3039	0.2953	-0.0713	1	-0.03831	0.3603	0.1063	1.534	0.2598	0.5803	0.9903	0.1045	1.714	0.2704	0.5704	0.9681	0.1826	1.735	0.4976	1.398	0.95	0.2141	21	0.2681	0.1064	0.006928	20	0.2357	0.08253	0.005125	18	0.2673	0.1323	0.02662
0	58	Base	0.9574	0.0064	0.12	0.88	0	0	0	0	12.55	0.01481	0.01092	0.2714	0.1473	-0.00121	0.4347	0.01387	-0.2535	0.01556	0.02337	0.3295	0.1365	-0.0008225	0.05827	0.0143	-0.04596	0.07736	0.09094	0.3054	0.2967	-0.07232	1	-0.03847	0.1588	0.1059	1.531	0.2598	0.5803	0.9915	0.1048	1.724	0.2704	0.5704	0.9668	0.1829	1.74	0.4976	1.398	0.9574	0.2137	21	0.2681	0.1064	0.006928	20	0.2357	0.08253	0.005125	18	0.2673	0.1323	0.02662
0	59	Base	0.9572	0.0096	0.2	0.8	0	0	0	0	12.61	0.01486	0.01124	0.2721	0.1476	-0.0008327	0.5386	0.01401	-0.129	0.01548	0.02274	0.3313	0.137	-0.001014	0.5362	0.01434	-0.01272	0.07644	0.08955	0.3061	0.3021	-0.07475	1	-0.03926	0.5472	0.1067	1.54	0.2544	0.5453	0.9922	0.105	1.73	0.2512	0.5819	0.9698	0.1824	1.731	0.4889	1.302	0.9572	0.2141	21	0.2681	0.1064	0.006928	20	0.2357	0.08253	0.005125	18	0.2673	0.1323	0.02662
0	60	Base	0.9443	0.0208	0.36	0.64	0	0	0	0	12.69	0.01516	0.01101	0.2745	0.1487	-0.0006263	0.05557	0.01429	-0.2538	0.01634	0.02405	0.3342	0.1379	0.0004993	0.3992	0.01518	0.0619	0.07962	0.09451	0.307	0.2953	-0.07006	1	-0.03847	0.6124	0.1071	1.548	0.2544	0.5453	0.9918	0.1053	1.748	0.2512	0.5819	0.9665	0.1833	1.747	0.4889	1.302	0.9443	0.2145	21	0.268	0.1104	0.006907	20	0.2407	0.08148	0.005076	18	0.2648	0.1371	0.0267
0	61	Base	0.9423	0.0144	0.36	0.64	0	0	0	0	12.64	0.01495	0.01104	0.274	0.1478	-0.0005258	0.4165	0.01404	-0.02285	0.01575	0.02282	0.3335	0.1375	8.575e-05	0.3651	0.01463	-0.0652	0.07682	0.09266	0.3074	0.2989	-0.07358	1	-0.03946	0.6214	0.1067	1.529	0.2544	0.5453	0.9909	0.1046	1.739	0.2512	0.5819	0.9683	0.1823	1.727	0.4889	1.302	0.9423	0.2139	21	0.268	0.1104	0.006907	20	0.2407	0.08148	0.005076	18	0.2648	0.1371	0.0267
0	62	Base	0.9607	0.0048	0.12	0.88	0	0	0	0	12.59	0.0151	0.01041	0.274	0.149	-0.000785	0.3527	0.01426	-0.4111	0.01588	0.02148	0.3355	0.138	0.000239	0.1093	0.01479	0.003075	0.07715	0.08566	0.3051	0.2973	-0.07082	1	-0.0377	0.2334	0.1074	1.544	0.2544	0.5453	0.9927	0.1058	1.74	0.2512	0.5819	0.9704	0.1829	1.735	0.4889	1.302	0.9607	0.2138	21	0.268	0.1104	0.006907	20	0.2407	0.08148	0.005076	18	0.2648	0.1371	0.0267
0	63	Base	0.9555	0.0064	0.12	0.88	0	0	0	0	12.6	0.01497	0.01132	0.2742	0.1482	0.0003186	-0.06384	0.01413	-0.105	0.01613	0.02335	0.3332	0.1376	-0.0001426	0.08913	0.01505	0.04981	0.07762	0.08904	0.3045	0.2963	-0.07318	1	-0.03835	0.4453	0.1066	1.547	0.2516	0.5107	0.9907	0.1055	1.75	0.2517	0.4362	0.9682	0.1829	1.731	0.5115	1.366	0.9555	0.2138	21	0.268	0.1104	0.006907	20	0.2407	0.08148	0.005076	18	0.2648	0.1371	0.0267
0	64	Base	0.9561	0.008	0.16	0.84	0	0	0	0	12.51	0.01494	0.01085	0.2754	0.1484	-0.001109	0.5485	0.01407	-0.1901	0.01612	0.02318	0.3369	0.137	-0.0003997	0.1892	0.01479	-0.08355	0.07731	0.09016	0.3057	0.2985	-0.07641	1	-0.03952	0.3664	0.1072	1.551	0.2516	0.5107	0.9931	0.1051	1.763	0.2517	0.4362	0.9705	0.1826	1.732	0.5115	1.366	0.9561	0.2135	21	0.268	0.1104	0.006907	20	0.2407	0.08148	0.005076	18	0.2648	0.1371	0.0267
0	65	Base	0.9597	0.0064	0.16	0.84	0	0	0	0	12.68	0.0152	0.01103	0.2765	0.1492	-0.0004856	0.3862	0.01436	-0.427	0.01652	0.02236	0.338	0.1386	-0.0007194	-0.06542	0.01527	-0.05423	0.07702	0.0882	0.3076	0.2998	-0.07329	1	-0.03904	0.2464	0.1076	1.555	0.2516	0.5107	0.9914	0.1056	1.759	0.2517	0.4362	0.9697	0.1823	1.737	0.5115	1.366	0.9597	0.214	20	0.2685	0.1137	0.006958	21	0.24	0.08679	0.005267	19	0.2874	0.1366	0.02748
0	66	Base	0.9446	0.0176	0.2	0.8	0	0	0	0	12.58	0.01526	0.01105	0.2769	0.1495	-0.0006788	0.2148	0.0144	-0.1294	0.0166	0.02487	0.3389	0.1393	0.00147	-0.2183	0.01529	0.1034	0.07785	0.09306	0.3071	0.3002	-0.07582	1	-0.03862	0.2056	0.1077	1.555	0.2516	0.5107	0.9912	0.1068	1.787	0.2517	0.4362	0.9653	0.1825	1.721	0.5115	1.366	0.9446	0.2139	20	0.2685	0.1137	0.006958	21	0.24	0.08679	0.005267	19	0.2874	0.1366	0.02748
0	67	Base	0.9565	0.0128	0.16	0.84	0	0	0	0	12.66	0.01503	0.01106	0.2766	0.1486	-0.0007175	0.4554	0.0141	-0.4606	0.01637	0.02165	0.3376	0.1384	-0.001927	-0.1503	0.01516	-0.004055	0.07769	0.092	0.3073	0.3011	-0.07632	1	-0.03927	0.1201	0.1072	1.568	0.2522	0.441	0.9915	0.1056	1.79	0.2551	0.5265	0.9753	0.1832	1.745	0.518	1.365	0.9565	0.2138	20	0.2685	0.1137	0.006958	21	0.24	0.08679	0.005267	19	0.2874	0.1366	0.02748
0	68	Base	0.9444	0.0176	0.24	0.76	0	0	0	0	1506	0.01552	0.011	0.2793	0.1492	-0.0006887	0.5181	0.01459	-0.1736	0.01644	0.02251	0.341	0.1405	-0.0002299	-0.1652	0.01513	0.07817	0.07808	0.09299	0.3102	0.2997	-0.07309	1	-0.03944	0.4404	0.1077	1.588	0.2522	0.441	0.9925	0.1074	1.786	0.2551	0.5265	0.9725	0.1822	1.78	0.518	1.365	0.9444	0.214	20	0.2685	0.1137	0.006958	21	0.24	0.08679	0.005267	19	0.2874	0.1366	0.02748
0	69	Base	0.9414	0.0224	0.36	0.64	0	0	0	0	14.19	0.01563	0.01099	0.2787	0.1487	-0.0007351	0.1439	0.01468	-0.4438	0.01624	0.02232	0.3396	0.1393	7.125e-05	0.2477	0.015	-0.1851	0.07828	0.09522	0.3051	0.2962	-0.07232	1	-0.03767	0.4384	0.1075	1.581	0.2522	0.441	0.9926	0.1065	1.784	0.2551	0.5265	0.9727	0.1828	1.756	0.518	1.365	0.9414	0.2142	20	0.2685	0.1137	0.006958	21	0.24	0.08679	0.005267	19	0.2874	0.1366	0.02748
0	70	Base	0.9471	0.0128	0.16	0.84	0	0	0	0	13.13	0.01553	0.01085	0.2792	0.1497	-0.0001477	0.1591	0.01461	-0.3719	0.01686	0.0222	0.3415	0.1396	-0.0005614	0.08658	0.01567	-0.4042	0.07832	0.09225	0.3076	0.3002	-0.07452	1	-0.03883	0.4938	0.108	1.593	0.2522	0.441	0.9927	0.1062	1.799	0.2551	0.5265	0.9715	0.1825	1.77	0.518	1.365	0.9471	0.2139	21	0.2742	0.1138	0.007385	20	0.2456	0.08703	0.00565	18	0.2797	0.1379	0.02658
0	71	Base	0.9426	0.0176	0.36	0.64	0	0	0	0	12.86	0.0151	0.01057	0.2798	0.1504	-0.0006954	-0.1293	0.01425	-0.05325	0.01635	0.02218	0.3444	0.1404	-0.001425	0.3902	0.0153	-0.07322	0.078	0.09342	0.3099	0.3017	-0.07255	1	-0.0397	0.3535	0.1083	1.579	0.2462	0.5413	0.9928	0.1064	1.798	0.2489	0.477	0.9697	0.1826	1.755	0.5227	1.319	0.9426	0.2139	21	0.2742	0.1138	0.007385	20	0.2456	0.08703	0.00565	18	0.2797	0.1379	0.02658
0	72	Base	0.9542	0.0112	0.24	0.76	0	0	0	0	12.57	0.01564	0.01106	0.2817	0.1503	-0.000729	0.2998	0.01462	-0.3276	0.01672	0.02333	0.3452	0.1401	-0.001444	0.2815	0.01548	-0.1622	0.07758	0.09072	0.3073	0.298	-0.07464	1	-0.03869	0.4606	0.1086	1.582	0.2462	0.5413	0.9924	0.1071	1.799	0.2489	0.477	0.972	0.1824	1.735	0.5227	1.319	0.9542	0.2139	21	0.2742	0.1138	0.007385	20	0.2456	0.08703	0.00565	18	0.2797	0.1379	0.02658
0	73	Base	0.9501	0.0176	0.24	0.76	0	0	0	0	12.76	0.01607	0.01142	0.2819	0.1505	-0.001304	-0.03333	0.01529	-0.02851	0.01669	0.02318	0.3462	0.1414	0.0003309	0.2392	0.01548	-0.1106	0.07709	0.08989	0.307	0.298	-0.07151	1	-0.03818	0.262	0.1092	1.592	0.2462	0.5413	0.9919	0.1082	1.811	0.2489	0.477	0.9714	0.1827	1.745	0.5227	1.319	0.9501	0.2145	21	0.2742	0.1138	0.007385	20	0.2456	0.08703	0.00565	18	0.2797	0.1379	0.02658
0	74	Base	0.9559	0.0144	0.24	0.76	0	0	0	0	12.5	0.01548	0.01086	0.2833	0.1516	-0.0004061	0.1703	0.01452	-0.2343	0.01677	0.02176	0.3485	0.1423	0.000286	-0.01456	0.01569	-0.04913	0.07791	0.08885	0.3115	0.3009	-0.07687	1	-0.04016	0.2274	0.1093	1.604	0.2462	0.5413	0.9923	0.1084	1.827	0.2489	0.477	0.9726	0.1823	1.763	0.5227	1.319	0.9559	0.2144	21	0.2742	0.1138	0.007385	20	0.2456	0.08703	0.00565	18	0.2797	0.1379	0.02658
0	75	Base	0.9501	0.0096	0.16	0.84	0	0	0	0	12.82	0.01578	0.01091	0.2827	0.1505	-0.0008932	0.3022	0.01482	-0.2739	0.01701	0.02412	0.3464	0.1418	0.0005536	-0.009507	0.01576	-0.1054	0.07763	0.0897	0.3096	0.3016	-0.07089	1	-0.03938	0.2092	0.1086	1.61	0.2455	0.4537	0.992	0.1086	1.837	0.2477	0.4862	0.9669	0.1821	1.764	0.5426	1.373	0.9501	0.2143	21	0.2763	0.1172	0.00742	20	0.2445	0.09253	0.005847	19	0.2862	0.1432	0.02686
0	76	Base	0.9422	0.0192	0.28	0.72	0	0	0	0	12.59	0.01577	0.01092	0.2834	0.1497	-0.0001495	0.1401	0.01488	-0.2802	0.01681	0.02191	0.3467	0.1417	8.054e-05	-0.1149	0.01579	-0.235	0.07742	0.09425	0.3088	0.3008	-0.07514	1	-0.03906	0.2171	0.1078	1.596	0.2455	0.4537	0.9921	0.108	1.831	0.2477	0.4862	0.9716	0.1821	1.743	0.5426	1.373	0.9422	0.2136	21	0.2763	0.1172	0.00742	20	0.2445	0.09253	0.005847	19	0.2862	0.1432	0.02686
0	77	Base	0.9375	0.024	0.32	0.68	0	0	0	0	12.66	0.01572	0.01146	0.2841	0.1501	-0.0008599	0.3557	0.01502	-0.3606	0.01716	0.02248	0.3475	0.1419	-0.0009499	0.1149	0.01587	-0.1204	0.07899	0.09263	0.3088	0.2992	-0.07128	1	-0.03915	0.2195	0.1087	1.601	0.2455	0.4537	0.9915	0.1082	1.833	0.2477	0.4862	0.9723	0.1827	1.752	0.5426	1.373	0.9375	0.2139	21	0.2763	0.1172	0.00742	20	0.2445	0.09253	0.005847	19	0.2862	0.1432	0.02686
0	78	Base	0.9541	0.016	0.24	0.76	0	0	0	0	13.07	0.01577	0.01123	0.285	0.151	-0.0004285	0.145	0.01493	-0.1728	0.01685	0.0226	0.3495	0.1424	0.0003365	0.2801	0.01576	0.1456	0.07823	0.091	0.3091	0.2964	-0.07155	1	-0.03891	0.3792	0.1089	1.597	0.2455	0.4537	0.9914	0.1084	1.84	0.2477	0.4862	0.9706	0.1823	1.755	0.5426	1.373	0.9541	0.2142	21	0.2763	0.1172	0.00742	20	0.2445	0.09253	0.005847	19	0.2862	0.1432	0.02686
0	79	Base	0.9556	0.0112	0.2	0.8	0	0	0	0	12.76	0.01617	0.01118	0.2861	0.1523	0.0007474	0.06569	0.01527	-0.2283	0.01765	0.02265	0.3514	0.1432	0.0001424	0.1831	0.01674	-0.1523	0.07769	0.08876	0.3105	0.3004	-0.07212	1	-0.03922	0.7359	0.11	1.612	0.2459	0.4984	0.992	0.1093	1.859	0.2535	0.5812	0.9725	0.1817	1.779	0.5165	1.337	0.9556	0.2146	21	0.2763	0.1172	0.00742	20	0.2445	0.09253	0.005847	19	0.2862	0.1432	0.02686
0	80	Base	0.9452	0.0208	0.32	0.68	0	0	0	0	12.6	0.01586	0.01082	0.2874	0.1515	-0.0003185	-0.1126	0.01497	0.01532	0.01739	0.02308	0.3529	0.1439	0.0002514	-0.3717	0.0159	-0.06367	0.07798	0.09259	0.311	0.3005	-0.07261	1	-0.03938	0.2042	0.1094	1.621	0.2459	0.4984	0.9924	0.1102	1.863	0.2535	0.5812	0.972	0.182	1.779	0.5165	1.337	0.9452	0.2144	22	0.2811	0.1137	0.007668	21	0.2623	0.08989	0.005639	19	0.2768	0.1454	0.02643
0	81	Base	0.9621	0.008	0.16	0.84	0	0	0	0	12.66	0.01604	0.01084	0.2875	0.1517	-0.000336	0.3225	0.01512	-0.08398	0.0173	0.02206	0.3535	0.1445	-0.0004773	0.3103	0.01604	0.08325	0.07742	0.09041	0.311	0.3005	-0.07809	1	-0.0394	0.274	0.1093	1.635	0.2459	0.4984	0.992	0.1095	1.859	0.2535	0.5812	0.9732	0.1826	1.787	0.5165	1.337	0.9621	0.214	22	0.2811	0.1137	0.007668	21	0.2623	0.08989	0.005639	19	0.2768	0.1454	0.02643
0	82	Base	0.9545	0.0128	0.24	0.76	0	0	0	0	12.66	0.01609	0.01085	0.2878	0.1519	-0.0007692	0.3923	0.0152	-0.4501	0.01728	0.02271	0.3549	0.1448	0.001127	-0.0826	0.01601	-0.1873	0.07758	0.09184	0.3113	0.3024	-0.07671	1	-0.03943	0.2746	0.1095	1.62	0.2459	0.4984	0.9928	0.1106	1.862	0.2535	0.5812	0.9724	0.1822	1.773	0.5165	1.337	0.9545	0.214	22	0.2811	0.1137	0.007668	21	0.2623	0.08989	0.005639	19	0.2768	0.1454	0.02643
0	83	Base	0.9561	0.0064	0.12	0.88	0	0	0	0	12.7	0.01585	0.01028	0.2882	0.1528	-0.0008007	0.1143	0.01507	-0.09523	0.01752	0.02169	0.3564	0.1443	-0.001056	-0.2677	0.01638	0.1377	0.07831	0.08979	0.3116	0.3008	-0.07598	1	-0.04025	0.1436	0.1099	1.625	0.2443	0.4025	0.9934	0.1096	1.882	0.2457	0.4122	0.9751	0.1828	1.774	0.5056	1.362	0.9561	0.2139	22	0.2811	0.1137	0.007668	21	0.2623	0.08989	0.005639	19	0.2768	0.1454	0.02643
0	84	Base	0.9645	0.008	0.12	0.88	0	0	0	0	12.89	0.01612	0.01058	0.2886	0.1518	-0.0005174	0.04654	0.01532	0.01667	0.01729	0.0224	0.3569	0.1434	0.0005063	0.2154	0.01626	0.2224	0.07567	0.08765	0.3078	0.3016	-0.07535	1	-0.03879	0.395	0.1091	1.627	0.2443	0.4025	0.9927	0.1089	1.87	0.2457	0.4122	0.9739	0.1822	1.765	0.5056	1.362	0.9645	0.2139	22	0.2811	0.1137	0.007668	21	0.2623	0.08989	0.005639	19	0.2768	0.1454	0.02643
0	85	Base	0.9623	0.0096	0.16	0.84	0	0	0	0	13.14	0.0156	0.01149	0.2885	0.1516	-0.000669	0.3395	0.0148	-0.3266	0.01728	0.02369	0.3567	0.143	5.176e-05	0.1531	0.01602	-0.1404	0.07659	0.08565	0.3071	0.3009	-0.07393	1	-0.03878	0.5769	0.1094	1.631	0.2443	0.4025	0.9916	0.1092	1.885	0.2457	0.4122	0.9688	0.1825	1.755	0.5056	1.362	0.9623	0.2138	22	0.2763	0.1174	0.007669	21	0.2592	0.09112	0.005927	19	0.2931	0.1501	0.0294
0	86	Base	0.9514	0.0128	0.2	0.8	0	0	0	0	12.86	0.01578	0.0108	0.2898	0.1517	-0.000377	0.1397	0.01508	0.1686	0.01749	0.02125	0.3567	0.1446	-0.001003	0.2908	0.01638	0.287	0.07753	0.08914	0.3109	0.3033	-0.07515	1	-0.03974	0.5288	0.1094	1.644	0.2443	0.4025	0.9927	0.1098	1.897	0.2457	0.4122	0.9753	0.1818	1.758	0.5056	1.362	0.9514	0.2138	22	0.2763	0.1174	0.007669	21	0.2592	0.09112	0.005927	19	0.2931	0.1501	0.0294
0	87	Base	0.9543	0.0128	0.24	0.76	0	0	0	0	12.6	0.01601	0.01114	0.2902	0.1524	-0.001026	0.3194	0.0152	-0.3784	0.01769	0.02243	0.3582	0.1447	-0.0002775	0.2081	0.01636	-0.5006	0.07753	0.08919	0.3094	0.2983	-0.07131	1	-0.03928	0.3345	0.11	1.638	0.2435	0.4429	0.9922	0.1096	1.905	0.245	0.5446	0.9708	0.1819	1.755	0.509	1.398	0.9543	0.2142	22	0.2763	0.1174	0.007669	21	0.2592	0.09112	0.005927	19	0.2931	0.1501	0.0294
0	88	Base	0.9537	0.0128	0.24	0.76	0	0	0	0	12.62	0.01613	0.01033	0.2896	0.1507	-0.0005454	0.4785	0.01546	-0.2163	0.01743	0.02055	0.3568	0.144	-0.0002061	-0.1924	0.01655	0.01966	0.07591	0.08997	0.3069	0.3031	-0.07519	1	-0.03817	0.5933	0.108	1.658	0.2435	0.4429	0.9929	0.1085	1.91	0.245	0.5446	0.9767	0.1821	1.752	0.509	1.398	0.9537	0.2132	22	0.2763	0.1174	0.007669	21	0.2592	0.09112	0.005927	19	0.2931	0.1501	0.0294
0	89	Base	0.9518	0.0144	0.2	0.8	0	0	0	0	12.62	0.01625	0.01088	0.2914	0.1516	-0.0007406	0.01534	0.0155	-0.1513	0.01769	0.02214	0.3592	0.1455	0.0005923	-0.1273	0.01635	0.06212	0.07802	0.09285	0.3106	0.3031	-0.07697	1	-0.03949	0.2894	0.1092	1.638	0.2435	0.4429	0.9921	0.1108	1.893	0.245	0.5446	0.9761	0.1819	1.761	0.509	1.398	0.9518	0.2133	22	0.2763	0.1174	0.007669	21	0.2592	0.09112	0.005927	19	0.2931	0.1501	0.0294
