|Run	|Epoch	$RunName	#CorSim	#UnitErr	#PctErr	#PctCor	#PctErr2	#V4_AvgCaDiff	#V4_Gnmda	#V4_GgabaB	#V4_SSGi	#IT_AvgCaDiff	#IT_Gnmda	#IT_GgabaB	#IT_SSGi	#Output_AvgCaDiff	#Output_Gnmda	#Output_GgabaB	#Output_SSGi	#TstCorSim	#TstUnitErr	#TstPctCor	#TstPctErr	#PerTrlMSec	#V4_ActMAvg	#V4_ActMMax	#V4_MaxGeM	#V4_CorDiff	#V4_GiMult	#IT_ActMAvg	#IT_ActMMax	#IT_MaxGeM	#IT_CorDiff	#IT_GiMult	#Output_ActMAvg	#Output_ActMMax	#Output_MaxGeM	#Output_CorDiff	#Output_GiMult	#V1_ActAvg	#V4_PCA_NStrong	#V4_PCA_Top5	#V4_PCA_Next5	#V4_PCA_Rest	#IT_PCA_NStrong	#IT_PCA_Top5	#IT_PCA_Next5	#IT_PCA_Rest	#Output_PCA_NStrong	#Output_PCA_Top5	#Output_PCA_Next5	#Output_PCA_Rest
0	33	cpu_nd4_Base	0.907	0.006562	0.08594	0.9141	0.07031	-0.002578	0.2015	0.3802	0.0208	0.007092	0.2513	0.251	0.01149	-0.007885	0.05646	0.1984	0.03638	0	0	0	0	144.8	0.03426	0.8493	1.703	0.01001	1	0.02581	0.4073	0.9266	0.03592	1	0.04446	0.8012	0.878	0.09298	1	0.06676	45	0.7776	0.2392	0.003455	17	0.1208	0.07875	0.001554	17	0.1665	0.1253	0.006626
0	34	cpu_nd4_Base	0.9225	0.006406	0.07031	0.9297	0.05469	-0.002525	0.1992	0.3819	0.02091	0.007204	0.249	0.2546	0.01167	-0.007884	0.05733	0.1988	0.0374	0	0	0	0	144.7	0.03432	0.8491	1.733	0.009976	1	0.02587	0.4176	0.921	0.03777	1	0.04441	0.8141	0.8719	0.07752	1	0.06676	45	0.7776	0.2392	0.003455	17	0.1208	0.07875	0.001554	17	0.1665	0.1253	0.006626
0	35	cpu_nd4_Base	0.9114	0.007344	0.07812	0.9219	0.0625	-0.002728	0.2002	0.3996	0.0206	0.006973	0.2514	0.2606	0.01208	-0.008037	0.05716	0.2004	0.03796	0	0	0	0	145.1	0.03452	0.8528	1.713	0.009149	1	0.02605	0.4159	0.9392	0.03996	1	0.04426	0.8189	0.8799	0.08858	1	0.06644	46	0.7935	0.2684	0.003746	17	0.1281	0.08614	0.001786	17	0.1723	0.1305	0.007901
0	36	cpu_nd4_Base	0.8991	0.008125	0.08594	0.9141	0.07031	-0.002527	0.2041	0.3958	0.02031	0.00705	0.2523	0.2646	0.01209	-0.007812	0.05704	0.1957	0.03791	0	0	0	0	144.5	0.03475	0.8591	1.702	0.009755	1	0.02613	0.4185	0.9455	0.04078	1	0.04487	0.8164	0.887	0.1009	1	0.06653	46	0.7935	0.2684	0.003746	17	0.1281	0.08614	0.001786	17	0.1723	0.1305	0.007901
0	37	cpu_nd4_Base	0.9044	0.009844	0.09375	0.9062	0.03906	-0.002766	0.1987	0.4042	0.02202	0.006935	0.25	0.2722	0.01193	-0.00818	0.05767	0.2034	0.0375	0	0	0	0	144.6	0.0348	0.8686	1.738	0.009185	1	0.02644	0.4195	0.9493	0.03768	1	0.04466	0.8242	0.8949	0.0956	1	0.06661	46	0.7935	0.2684	0.003746	17	0.1281	0.08614	0.001786	17	0.1723	0.1305	0.007901
0	38	cpu_nd4_Base	0.9239	0.006328	0.0625	0.9375	0.04688	-0.002312	0.1967	0.3892	0.022	0.006874	0.2511	0.2767	0.01206	-0.0083	0.05788	0.2044	0.03654	0	0	0	0	145.4	0.03504	0.863	1.786	0.009422	1	0.02631	0.4168	0.9549	0.03392	1	0.04496	0.8267	0.8908	0.07609	1	0.06763	46	0.7935	0.2684	0.003746	17	0.1281	0.08614	0.001786	17	0.1723	0.1305	0.007901
0	39	cpu_nd4_Base	0.939	0.004687	0.05469	0.9453	0.03906	-0.002994	0.206	0.4351	0.02171	0.006808	0.2508	0.2877	0.01241	-0.008182	0.05849	0.203	0.03771	0	0	0	0	144.3	0.03534	0.8725	1.773	0.00917	1	0.02638	0.4231	0.9606	0.02985	1	0.0444	0.8205	0.9084	0.06098	1	0.0672	46	0.7935	0.2684	0.003746	17	0.1281	0.08614	0.001786	17	0.1723	0.1305	0.007901
0	40	cpu_nd4_Base	0.9191	0.008437	0.09375	0.9062	0.03125	-0.002692	0.1969	0.4088	0.02143	0.006854	0.2531	0.2912	0.01204	-0.008403	0.05783	0.2054	0.03755	0	0	0	0	146	0.03558	0.864	1.766	0.008824	1	0.02645	0.417	0.9597	0.03227	1	0.04442	0.8262	0.9089	0.08087	1	0.0662	49	0.8056	0.274	0.004175	17	0.1394	0.09147	0.001661	17	0.1898	0.1432	0.006921
0	41	cpu_nd4_Base	0.9514	0.002813	0.03906	0.9609	0.02344	-0.002919	0.1997	0.4426	0.02202	0.006561	0.2543	0.3019	0.01252	-0.008349	0.05804	0.205	0.03784	0	0	0	0	145.4	0.036	0.8793	1.785	0.00857	1	0.02657	0.4211	0.9739	0.023	1	0.04432	0.8154	0.9103	0.04864	1	0.06662	49	0.8056	0.274	0.004175	17	0.1394	0.09147	0.001661	17	0.1898	0.1432	0.006921
0	42	cpu_nd4_Base	0.9619	0.003281	0.02344	0.9766	0.02344	-0.002321	0.1914	0.406	0.02272	0.006706	0.2524	0.3073	0.01235	-0.008256	0.05914	0.2033	0.0365	0	0	0	0	144.7	0.03597	0.8797	1.81	0.008299	1	0.02656	0.4277	0.9784	0.01955	1	0.04335	0.8282	0.9227	0.03807	1	0.06681	49	0.8056	0.274	0.004175	17	0.1394	0.09147	0.001661	17	0.1898	0.1432	0.006921
0	43	cpu_nd4_Base	0.9076	0.007891	0.07812	0.9219	0.05469	-0.00282	0.1938	0.4314	0.02242	0.006532	0.2541	0.3049	0.01257	-0.008481	0.05813	0.2068	0.03748	0	0	0	0	145.1	0.0359	0.8811	1.794	0.00813	1	0.02691	0.4292	0.9726	0.03786	1	0.04473	0.8217	0.9224	0.09244	1	0.06625	49	0.8056	0.274	0.004175	17	0.1394	0.09147	0.001661	17	0.1898	0.1432	0.006921
0	44	cpu_nd4_Base	0.9231	0.007891	0.07812	0.9219	0.03906	-0.002545	0.1944	0.4396	0.0226	0.006547	0.2531	0.3143	0.0129	-0.008483	0.05899	0.2079	0.03843	0	0	0	0	145.7	0.0362	0.8849	1.828	0.008702	1	0.02666	0.4255	0.984	0.03044	1	0.04426	0.8299	0.938	0.07693	1	0.06636	49	0.8056	0.274	0.004175	17	0.1394	0.09147	0.001661	17	0.1898	0.1432	0.006921
0	45	cpu_nd4_Base	0.9031	0.01008	0.1094	0.8906	0.07031	-0.002759	0.1916	0.4341	0.02288	0.006503	0.256	0.3065	0.0123	-0.008548	0.05809	0.207	0.03741	0	0	0	0	146.3	0.0361	0.8834	1.806	0.008478	1	0.0267	0.4292	0.9842	0.03609	1	0.04495	0.8419	0.9469	0.09695	1	0.0653	47	0.9075	0.277	0.004059	17	0.1458	0.1007	0.001711	17	0.1934	0.1465	0.00766
0	46	cpu_nd4_Base	0.9271	0.006563	0.07031	0.9297	0.03906	-0.002997	0.197	0.4427	0.02263	0.006464	0.2526	0.3196	0.01308	-0.008501	0.05891	0.2084	0.03825	0	0	0	0	145.3	0.03623	0.8897	1.85	0.008059	1	0.02714	0.4353	0.9949	0.03011	1	0.04471	0.8351	0.9437	0.07287	1	0.06637	47	0.9075	0.277	0.004059	17	0.1458	0.1007	0.001711	17	0.1934	0.1465	0.00766
0	47	cpu_nd4_Base	0.9387	0.005156	0.05469	0.9453	0.03125	-0.002788	0.1944	0.4518	0.02301	0.006387	0.2564	0.3377	0.01279	-0.008707	0.05882	0.2089	0.03918	0	0	0	0	144.1	0.037	0.8837	1.812	0.007968	1	0.02706	0.434	1.015	0.02731	1	0.04552	0.8288	0.9417	0.06125	1	0.06649	47	0.9075	0.277	0.004059	17	0.1458	0.1007	0.001711	17	0.1934	0.1465	0.00766
0	48	cpu_nd4_Base	0.9473	0.004687	0.05469	0.9453	0.02344	-0.002792	0.1907	0.445	0.02382	0.006378	0.2552	0.3344	0.01294	-0.008622	0.05905	0.2114	0.03843	0	0	0	0	144.8	0.03678	0.8943	1.844	0.007558	1	0.02717	0.4301	1.023	0.02315	1	0.0453	0.8406	0.9462	0.05266	1	0.06597	47	0.9075	0.277	0.004059	17	0.1458	0.1007	0.001711	17	0.1934	0.1465	0.00766
0	49	cpu_nd4_Base	0.9534	0.003906	0.04688	0.9531	0.03125	-0.003064	0.1981	0.4628	0.02304	0.006368	0.2508	0.3371	0.01282	-0.008848	0.0602	0.212	0.03759	0	0	0	0	144.8	0.03654	0.8968	1.856	0.007694	1	0.02724	0.4403	1.021	0.02446	1	0.04488	0.85	0.9596	0.04655	1	0.06579	47	0.9075	0.277	0.004059	17	0.1458	0.1007	0.001711	17	0.1934	0.1465	0.00766
